cfs_run,year,month,sup_evap,sup_pcp,sup_rnoff,eri_evap,eri_pcp,eri_rnoff,ont_evap,ont_pcp,ont_rnoff,mih_evap,mih_pcp,mih_rnoff,sup_cnbs,eri_cnbs,ont_cnbs,mih_cnbs,seconds
2024052700,2025,3,2323.5756904369305,986.9824747718798,1042.764635582332,468.81909290038743,422.5252088328666,716.5397675617476,532.1243552921903,353.37120822938454,1030.7852575460076,1626.6773560922334,977.2953058711679,1447.3732997764787,-293.82858008271853,670.2458834942265,852.0321104832017,797.9912495554132,2678400
2024052706,2025,3,2092.8393913089926,1193.5614193692775,1058.1872542014535,451.76125751887133,756.4808134216055,1246.0558632619543,446.83483401279625,585.7340431201856,1431.0127573443901,1462.709286896941,989.1065566937124,1596.546872733992,158.90928226173844,1550.7754191646886,1569.9119664517793,1122.9441425307632,2678400
2024052712,2025,3,2484.1965233700325,1808.625829376181,1230.6433148139683,678.429876452051,728.2649799797628,1111.1484364641424,609.3590700940493,501.92209182156165,1374.7230502287712,1847.4479664950686,1624.7734666833283,1972.9420026279913,555.0726208201169,1160.9835399918543,1267.2860719562834,1750.2675028162512,2678400
2024052718,2025,3,2400.8276370662347,856.4379629476067,890.4496109369755,349.35346726613756,477.81813850719897,756.0930879217192,533.3369563278351,389.294381927354,1000.3151162038426,1639.5854392371841,840.6926476749093,1262.893057001801,-653.9400631816528,884.5577591627808,856.2725418033616,464.00026543952606,2678400
2024052800,2025,3,2184.7552457742986,981.573153695744,1007.441455418804,429.2294134573048,698.0364438015608,1224.8410592932184,485.00451399891347,557.1821050763098,1308.3024823013668,1368.2601604796728,1503.567973660765,1719.172683019879,-195.74063665975063,1493.6480896374746,1380.4800733787629,1854.4804962009712,2678400
2024052806,2025,3,2050.499019441229,1284.2469749094664,1467.0873813254536,645.5363327427406,1064.389574359902,1672.0845914076392,461.0520164546391,699.0063222042493,1585.4341664280264,1375.0233621904104,2009.1145582166523,2303.1896297866247,700.8353367936912,2090.9378330248005,1823.388472177637,2937.280825812866,2678400
2024052812,2025,3,2193.9996431669624,793.7238296360073,1033.9316705165481,470.91072422296406,526.5238505747762,820.0621537550315,495.15966681489914,400.62403526966915,1120.581052507163,1567.3604068032334,772.532291378648,1431.9045089144247,-366.3441430144071,875.6752801068438,1026.0454209619331,637.0763934898391,2678400
2024052818,2025,3,2186.88753562419,1411.8797357970018,1169.8481798049074,531.0509106378147,793.632102698804,1325.0557236814177,449.79467000687055,672.0649916995086,1478.320322901184,1354.23503849944,1688.2230998052473,1837.4980971166453,394.84037997771946,1587.636915742407,1700.5906445938217,2171.4861584224523,2678400
2024052900,2025,3,2314.768768090005,1425.2294198537595,1129.4835055415042,562.8438283699243,642.4939662153741,1038.1463130264344,490.62876330238134,529.5541094594982,1281.0850735525512,1545.8075876023165,1382.0447727971525,1707.2333423772952,239.94415730525898,1117.7964508718844,1320.010419709668,1543.470527572131,2678400
2024052906,2025,3,2647.456372032267,1333.063732133334,1079.8458010417696,558.2500088769859,528.8765007147987,853.0366383946772,588.3320606477176,436.341958109067,1183.8542626219553,1792.8281144452721,1490.773204634117,1696.7469460580432,-234.5468388571629,823.6631302324903,1031.864160083305,1394.6920362468882,2678400
2024052912,2025,3,2491.3910606156196,509.0086196821872,982.965434045863,489.2657060548541,829.2618626451451,1334.9386408724176,557.1579750830545,526.9604404593005,1204.4667748221952,1689.4488642348772,1145.2781407046612,1602.5227646219628,-999.4170068875691,1674.9347974627085,1174.2692401984414,1058.352041091747,2678400
2024052918,2025,3,2483.3283299159557,691.1725341770583,954.6465071162748,496.60331763771575,895.6892119315847,1466.2685634568659,555.6799442483328,704.3592486873366,1421.794031056104,1643.3491269183219,1226.639718950883,1610.7628553506968,-837.5092886226224,1865.3544577507348,1570.4733354951072,1194.0534473832581,2678400
2024053000,2025,3,2134.4916904566007,2029.4922344270317,1317.9043982909432,530.6808003536081,977.0794653728699,1591.9175892939752,463.135195697298,631.6973164725893,1647.1315921053988,1413.364357759509,2422.1498693197736,2338.9390099823318,1212.9049422613743,2038.3162543132366,1815.6937128806896,3347.724521542597,2678400
2024053006,2025,3,1771.4783956002432,1092.5985761751942,1341.5401085679848,535.1310774663644,369.9628333830671,594.4006819618901,427.0413949043167,294.29024529452647,1027.4130827704187,1271.721534904849,1089.9285457942037,1598.532327120454,662.660289142936,429.23243787859263,894.6619331606285,1416.7393380098088,2678400
2024053012,2025,3,2119.9420682198547,522.032948248486,1089.0789775365015,491.84933231447786,296.42324361378,514.904956193001,471.83479460443584,243.13151362979966,850.042808818771,1492.3736887581476,389.9173918572023,1296.7802094594517,-508.8301424348672,319.47886749230315,621.3395278441348,194.32391255850632,2678400
2024053018,2025,3,2673.7071424664596,1009.7458751012068,833.8955860664516,397.28569819429583,571.9850687101779,819.0087126730872,644.9299844804431,581.123430197429,1151.2393406222595,1785.1752489685696,1282.4726774430712,1305.6393655143586,-830.0656812988011,993.7080831889695,1087.4327863392455,802.9367939888599,2678400
2024053100,2025,3,2051.872680480382,1294.2127699913142,1086.689804528163,480.95822030353594,650.262328370412,1052.8478711457694,466.9599362505383,499.2354392173426,1332.4290445402378,1513.0424326154523,1041.6234025312142,1583.87346895412,329.0298940390955,1222.1519792126453,1364.704547507042,1112.454438869882,2678400
