Year,Month,Median,2.5 Percentile,97.5 Percentile
1961.0,1.0,34.8,30.9,39.0
1961.0,2.0,29.2,24.9,33.8
1961.0,3.0,43.4,38.5,48.7
1961.0,4.0,66.9,60.5,73.7
1961.0,5.0,74.3,67.4,81.8
1961.0,6.0,47.4,42.0,52.5
1961.0,7.0,37.1,32.8,42.2
1961.0,8.0,29.7,26.5,34.1
1961.0,9.0,42.3,37.4,46.9
1961.0,10.0,53.1,47.3,59.0
1961.0,11.0,57.6,51.5,62.2
1961.0,12.0,46.5,41.4,51.4
1962.0,1.0,36.2,31.8,40.2
1962.0,2.0,29.1,25.1,33.3
1962.0,3.0,37.4,31.9,43.1
1962.0,4.0,58.9,52.8,65.1
1962.0,5.0,86.3,79.0,93.4
1962.0,6.0,56.2,50.4,61.0
1962.0,7.0,41.5,37.1,46.5
1962.0,8.0,36.5,32.3,40.6
1962.0,9.0,39.1,34.2,43.4
1962.0,10.0,37.5,32.4,43.8
1962.0,11.0,37.9,33.3,42.8
1962.0,12.0,38.5,34.2,43.0
1963.0,1.0,32.7,29.2,37.1
1963.0,2.0,25.7,22.2,30.0
1963.0,3.0,34.5,29.2,40.1
1963.0,4.0,60.4,53.8,66.7
1963.0,5.0,60.1,53.0,67.5
1963.0,6.0,51.2,46.4,57.4
1963.0,7.0,37.6,33.4,42.0
1963.0,8.0,31.8,28.0,36.3
1963.0,9.0,30.6,26.8,35.1
1963.0,10.0,33.5,28.5,40.0
1963.0,11.0,40.1,35.5,44.7
1963.0,12.0,38.3,34.0,43.2
1964.0,1.0,31.5,27.8,35.9
1964.0,2.0,26.1,22.4,30.3
1964.0,3.0,32.4,27.6,37.8
1964.0,4.0,66.0,59.5,72.9
1964.0,5.0,113.0,106.2,120.4
1964.0,6.0,71.9,65.9,77.0
1964.0,7.0,51.2,46.3,55.8
1964.0,8.0,41.2,36.9,45.2
1964.0,9.0,46.4,41.2,51.1
1964.0,10.0,54.0,48.4,60.1
1964.0,11.0,49.9,45.1,54.7
1964.0,12.0,43.7,39.0,48.4
1965.0,1.0,36.7,32.4,40.5
1965.0,2.0,29.5,25.6,33.5
1965.0,3.0,33.9,28.7,39.4
1965.0,4.0,73.5,66.6,80.4
1965.0,5.0,105.3,98.1,113.6
1965.0,6.0,56.7,51.7,62.1
1965.0,7.0,43.2,39.0,48.4
1965.0,8.0,34.0,30.5,38.0
1965.0,9.0,43.8,39.0,48.3
1965.0,10.0,63.4,57.8,69.2
1965.0,11.0,51.9,47.1,57.0
1965.0,12.0,44.4,39.6,49.0
1966.0,1.0,38.2,33.9,42.5
1966.0,2.0,34.2,29.3,37.9
1966.0,3.0,61.2,55.0,66.4
1966.0,4.0,71.7,65.2,78.4
1966.0,5.0,81.6,75.0,88.8
1966.0,6.0,64.9,59.5,69.9
1966.0,7.0,43.9,39.5,48.6
1966.0,8.0,41.6,36.5,45.5
1966.0,9.0,31.8,27.8,36.3
1966.0,10.0,60.2,54.3,65.4
1966.0,11.0,48.2,43.4,53.1
1966.0,12.0,44.8,40.5,49.6
1967.0,1.0,35.7,31.4,39.7
1967.0,2.0,28.4,24.3,32.5
1967.0,3.0,38.0,32.7,43.7
1967.0,4.0,92.9,86.2,99.5
1967.0,5.0,72.2,65.0,80.0
1967.0,6.0,63.0,57.7,69.0
1967.0,7.0,41.7,37.2,46.8
1967.0,8.0,34.7,31.0,38.5
1967.0,9.0,30.6,26.6,35.1
1967.0,10.0,47.9,42.5,53.5
1967.0,11.0,50.3,44.8,54.8
1967.0,12.0,41.3,36.7,45.7
1968.0,1.0,34.5,30.2,38.3
1968.0,2.0,28.1,24.0,32.0
1968.0,3.0,50.0,44.1,55.2
1968.0,4.0,89.3,82.8,96.1
1968.0,5.0,71.2,64.2,78.8
1968.0,6.0,71.0,65.5,76.5
1968.0,7.0,55.5,50.6,60.4
1968.0,8.0,41.7,36.9,46.0
1968.0,9.0,44.8,40.0,49.2
1968.0,10.0,62.1,56.6,68.2
1968.0,11.0,52.2,47.0,56.7
1968.0,12.0,45.4,40.6,50.0
1969.0,1.0,37.7,33.2,41.8
1969.0,2.0,30.6,26.5,34.6
1969.0,3.0,36.3,31.6,42.3
1969.0,4.0,94.5,87.8,101.3
1969.0,5.0,83.0,76.2,90.5
1969.0,6.0,55.3,49.8,60.6
1969.0,7.0,41.5,37.3,46.3
1969.0,8.0,34.4,30.8,38.6
1969.0,9.0,33.9,29.5,38.5
1969.0,10.0,52.1,46.5,58.3
1969.0,11.0,47.7,42.5,52.2
1969.0,12.0,39.4,35.0,43.9
1970.0,1.0,33.5,29.7,37.6
1970.0,2.0,26.9,23.4,31.2
1970.0,3.0,30.3,25.2,35.8
1970.0,4.0,62.8,56.8,69.4
1970.0,5.0,99.2,92.4,106.4
1970.0,6.0,66.7,61.2,71.9
1970.0,7.0,46.3,41.6,51.1
1970.0,8.0,33.6,29.6,37.3
1970.0,9.0,41.0,35.6,45.1
1970.0,10.0,66.7,60.4,72.3
1970.0,11.0,76.6,71.1,81.2
1970.0,12.0,55.5,50.4,60.1
1971.0,1.0,40.5,35.4,44.5
1971.0,2.0,32.9,28.6,36.8
1971.0,3.0,41.1,35.7,46.7
1971.0,4.0,91.6,85.2,98.0
1971.0,5.0,102.5,95.5,110.8
1971.0,6.0,70.6,64.9,76.2
1971.0,7.0,48.5,43.2,53.0
1971.0,8.0,38.1,33.5,41.8
1971.0,9.0,35.0,30.7,39.6
1971.0,10.0,65.9,59.9,71.5
1971.0,11.0,78.0,72.2,82.6
1971.0,12.0,56.3,50.3,61.2
1972.0,1.0,43.7,38.6,47.6
1972.0,2.0,34.6,29.4,38.6
1972.0,3.0,39.5,34.5,45.1
1972.0,4.0,72.5,65.7,79.0
1972.0,5.0,110.1,102.9,117.8
1972.0,6.0,61.6,55.9,66.6
1972.0,7.0,49.8,45.0,55.0
1972.0,8.0,44.0,39.3,47.9
1972.0,9.0,42.4,37.8,47.2
1972.0,10.0,49.0,43.4,55.2
1972.0,11.0,50.1,45.0,54.9
1972.0,12.0,38.5,34.0,42.9
1973.0,1.0,35.1,31.0,38.9
1973.0,2.0,29.9,25.9,34.1
1973.0,3.0,67.5,61.8,72.7
1973.0,4.0,70.6,64.1,77.1
1973.0,5.0,76.7,70.3,84.9
1973.0,6.0,54.5,48.9,60.0
1973.0,7.0,42.3,37.4,46.9
1973.0,8.0,37.2,33.1,41.1
1973.0,9.0,37.4,33.0,41.8
1973.0,10.0,53.1,47.3,59.0
1973.0,11.0,51.0,45.9,55.8
1973.0,12.0,46.8,41.3,50.9
1974.0,1.0,36.6,32.3,40.6
1974.0,2.0,28.7,25.2,32.8
1974.0,3.0,37.6,32.1,42.5
1974.0,4.0,68.5,62.6,75.1
1974.0,5.0,84.6,77.6,91.8
1974.0,6.0,65.4,59.6,70.7
1974.0,7.0,44.4,40.4,49.4
1974.0,8.0,38.8,34.8,42.5
1974.0,9.0,36.2,31.8,40.7
1974.0,10.0,47.4,42.2,53.0
1974.0,11.0,57.8,51.5,61.9
1974.0,12.0,43.7,39.1,48.3
1975.0,1.0,36.6,32.6,40.1
1975.0,2.0,29.2,25.4,33.5
1975.0,3.0,37.5,32.3,42.7
