cfs_run,year,month,sup_evap,sup_pcp,sup_rnoff,eri_evap,eri_pcp,eri_rnoff,ont_evap,ont_pcp,ont_rnoff,mih_evap,mih_pcp,mih_rnoff,sup_cnbs,eri_cnbs,ont_cnbs,mih_cnbs
2024052700,2025,3,75.42087975949585,38.68593941555888,44.7939537501889,31.267410259626367,38.28950872485187,68.78053785629338,75.70140255075694,53.973902396005315,165.34959241560102,65.93316572366761,41.65141699919904,63.25920431934699,8.059013406251921,75.80263632151889,143.6220922608494,38.97745559487842
2024052706,2025,3,67.25369755999299,43.474888968310886,51.842682124691265,39.25219498311563,66.16593355359635,96.72617742537356,68.53126741027572,85.04187106849221,201.4153081461265,61.43232113802778,35.58861692234101,68.37940602119585,28.063873533009172,123.6399159958543,217.92591180434297,42.53570180550907
2024052712,2025,3,90.19759911357227,63.97800106421303,70.47853751973538,73.71404729944254,70.6120220170946,82.04291060232067,88.83302266854918,77.31624218619505,217.726664447617,91.67849342135656,65.35233534303411,95.18389486306262,44.25893947037616,78.94088531997272,206.20988396526286,68.85773678474015
2024052718,2025,3,79.30266541652142,33.60633755523611,40.84620335083501,22.141888837039794,50.62383845664156,86.4740540696695,75.75390152179071,60.1295846738505,158.95617722989,63.852183355224824,36.11154612326832,55.42737606235734,-4.8501245104503,114.95600368927126,143.33186038194978,27.68673883040084
2024052800,2025,3,61.70126034720654,40.41852213669404,41.075268456501895,27.749367266878828,62.25425680554409,99.25316482443722,69.73217698497639,80.23294929966153,179.0577436784566,51.33159646953215,64.67637593281215,67.607814723785,19.792530245989397,133.75805436310247,189.55851599314178,80.95259418706502
2024052806,2025,3,61.50771770711847,44.41991664327272,54.41884632579981,48.52833925517922,92.53462111729615,114.58273128679936,71.17076143125044,97.344483133066,203.26757303838446,59.881282730937286,75.85629161759294,82.65243178660016,37.33104526195406,158.5890131489163,229.44129474020005,98.62744067325583
2024052812,2025,3,74.54464604955486,28.17667443001412,51.969825344453405,40.40513192454232,47.03562824009939,66.29366683945473,77.14722609013413,62.543093084508335,181.55279712564476,70.89757417486418,28.939554776771672,70.97126295271349,5.601853724912672,72.92416315501181,166.94866412001898,29.013243554620985
2024052818,2025,3,56.09712402318629,64.3314572675672,44.55460306777816,24.210342156896637,74.49997840730268,119.88073428185184,64.19376222833725,96.03146609464561,197.32538209969277,44.125539720684294,75.15110203785221,71.40250964196066,52.78893631215907,170.17037053225786,229.16308596600115,102.4280719591286
2024052900,2025,3,76.11499561856677,60.99824113840811,50.00434332867584,36.79856516037152,57.86892200345335,93.62556351897453,76.51684943267668,79.69953163843579,202.61448626563453,68.14044780309895,61.29106408992982,79.60773302670925,34.88758884851718,114.69592036205637,205.7971684713936,72.75834931354011
2024052906,2025,3,84.72353142664231,51.62823509045315,48.85385567136789,41.41166408759333,48.18535265062465,85.07162500974684,76.85875408391685,61.16081766988786,189.4076170195857,71.85464646828726,64.51696597782914,74.31866752797784,15.758559335178731,91.84531357277817,173.70968060555674,66.98098703751972
2024052912,2025,3,77.07875951854325,13.769680074200949,52.27457101363375,51.855825753556886,78.79069029588804,108.23442944156577,80.4618965440269,72.21591978217778,182.63093310490314,72.69529205083089,43.00836594830231,71.91856003983065,-11.034508430708556,135.16929398389692,174.384956343054,42.23163393730208
2024052918,2025,3,76.64632214200553,25.659852066118933,49.903404388967566,50.10043971396689,83.42885385236941,110.8950685573783,80.8989687771538,98.91445941440276,204.10833981335554,69.63843526990082,50.174493587778834,70.49095233204821,-1.0830656869190278,144.2234826957808,222.1238304506045,51.027010649926225
