cfs_run,year,month,sup_evap,sup_pcp,sup_rnoff,eri_evap,eri_pcp,eri_rnoff,ont_evap,ont_pcp,ont_rnoff,mih_evap,mih_pcp,mih_rnoff,sup_cnbs,eri_cnbs,ont_cnbs,mih_cnbs
2024042600,2025,2,71.54282533121139,18.017480677245103,25.15965853761349,25.50511934908978,70.3553891919168,100.3320668776492,65.62617629282857,76.33666311452396,153.43368703700776,58.63109618953887,35.7253867252305,50.58592588759566,-28.365686116352798,145.1823367204762,164.14417385870314,27.680216423287284
2024042606,2025,2,69.14086481676837,24.678907958709274,27.468668931947278,26.832537390595533,65.40174607109357,101.31178586269216,65.53974472374463,63.22108054153959,149.73247611849382,56.34858094413343,44.98153863036514,57.105718728952,-16.99328792611182,139.88099454319018,147.4138119362888,45.738676415183704
2024042612,2025,2,86.46017231118799,24.315402070638697,22.855093729665242,23.848642057581912,95.11348250573184,141.35971323794539,76.36073542934979,121.48996443952896,195.22329571165415,64.91651097455119,61.4034477057161,50.78762992371517,-39.28967651088405,212.6245536860953,240.35252472183333,47.27456665488009
2024042618,2025,2,61.87966422955665,28.82869724906657,23.75684729232456,9.678466151398567,45.049507926476814,56.949187258458565,65.36458245328478,46.488401358274785,105.13496864200654,48.59967878463673,34.73386290965037,42.836921046143146,-9.294119688165523,92.3202290335368,86.25878754699656,28.971105171156786
2024042700,2025,2,71.49731756641876,39.71793925410276,31.390756088746535,26.42654635859043,108.13838254662916,182.36481526876895,62.26638567983618,116.28813604237747,228.86234027956033,50.72868892949422,92.47377183726337,74.99368309960505,-0.3886222235694561,264.07665145680767,282.8840906421016,116.73876600737421
2024042706,2025,2,78.6829072688983,35.53518265627044,25.799042528251455,29.29958968499924,52.197064632847336,69.67743767618045,82.6381144190126,69.48412151886512,146.0039869926343,66.5217575897935,49.48324798791583,50.62709201117795,-17.348682084376406,92.57491262402854,132.84999409248684,33.58858240930029
2024042712,2025,2,66.44030042127685,29.593290154743322,28.90281289162705,28.372882169561876,39.339284482762594,52.76002912156181,70.97409763833782,39.038548866097905,112.82673325104307,58.92271492879793,29.381803089376852,50.26954981844757,-7.944197374906473,63.72643143476253,80.89118447880314,20.728637979026487
2024042718,2025,2,62.336563487201424,29.44803781748307,30.601051376141285,30.769394074888105,33.384583900609954,57.48321329112025,60.179212477197396,36.38886084852557,117.95904616422733,53.01590993748089,33.98970464341041,52.64105460435948,-2.2874742935770698,60.0984031168421,94.1686945355555,33.61484931028901
2024042800,2025,2,69.97028139556795,25.303828856691453,28.252706341962547,28.46168035684704,32.373711792684176,47.93287076694399,72.72997259469642,37.09662324746154,99.94476485476872,58.41225387510893,30.031077725750052,48.46926535546795,-16.413746196913948,51.84490220278113,64.31141550753384,20.088089206109075
2024042806,2025,2,76.27651820798178,46.01106012078408,23.888128325343253,25.24528748570001,52.162348449886224,81.06580941066264,77.50335302223414,67.62469432008066,155.70113590257913,61.037122052523024,60.3027929871684,53.03405445186718,-6.3773297618544404,107.98287037484886,145.82247720042565,52.299725386512556
2024042812,2025,2,62.71531441725389,33.84184839056064,29.06895235945189,24.420003922244113,99.00918276118747,169.91432256483995,58.87502162100378,77.2144929058801,187.6605892739744,50.69188161364736,49.14063689572653,67.36653031009612,0.1954863327586409,244.50350140378333,206.00006055885075,65.81528559217529
2024042818,2025,2,74.31842707036446,38.50112329343487,24.861452044356753,19.475096863484858,71.44457009366715,118.73716168461475,67.55268633999191,71.57276925845133,162.92221472590091,56.345550336073444,53.05309261636428,55.84537170894566,-10.955851732572839,170.70663491479706,166.94229764436034,52.5529139892365
2024042900,2025,2,72.6187297858937,34.32206575149896,27.095508718406236,28.055016250631468,39.77772706646433,64.44286895006506,76.04591509671609,47.14387319177841,119.94336517787548,59.828891069792995,46.02366238016289,52.06309068365867,-11.201155315988508,76.16557976589792,91.04132327293782,38.257861994028566
2024042906,2025,2,67.52552275054349,21.383079190413277,27.414886246840013,31.307423604270376,65.85212414555363,97.71308778985653,62.49829840701676,64.53024402229264,154.32833925931195,57.760232115093196,33.63725049014405,51.997185025926086,-18.7275573132902,132.25778833113978,156.36028487458782,27.874203400976945
2024042912,2025,2,71.75612413006783,37.64827803763758,29.005008384229107,32.95789471021402,100.35130451049115,168.62192504263643,62.85103825024871,108.48935168230014,211.60064742106903,57.05548833176692,53.55984525950018,61.22830715379391,-5.10283770820115,236.01533484291355,257.23896085312043,57.73266408152717
