Year,Month,Median,2.5 Percentile,97.5 Percentile
1961.0,1.0,37.0,21.6,54.5
1961.0,2.0,69.4,47.4,91.0
1961.0,3.0,49.5,30.2,70.5
1961.0,4.0,165.5,142.3,188.5
1961.0,5.0,72.0,48.3,95.8
1961.0,6.0,91.7,69.0,114.9
1961.0,7.0,97.6,72.9,123.5
1961.0,8.0,96.8,73.2,119.8
1961.0,9.0,78.2,56.0,105.5
1961.0,10.0,59.1,38.7,79.7
1961.0,11.0,58.5,40.2,79.2
1961.0,12.0,48.2,31.0,67.0
1962.0,1.0,65.7,44.2,85.9
1962.0,2.0,53.8,33.9,75.0
1962.0,3.0,47.6,29.0,69.5
1962.0,4.0,46.0,29.1,65.7
1962.0,5.0,40.8,22.1,61.2
1962.0,6.0,69.7,47.4,95.7
1962.0,7.0,72.4,51.9,94.9
1962.0,8.0,72.3,51.6,95.2
1962.0,9.0,90.9,68.1,115.4
1962.0,10.0,83.3,60.7,105.5
1962.0,11.0,74.4,54.4,97.0
1962.0,12.0,65.7,45.6,87.3
1963.0,1.0,39.4,23.5,58.4
1963.0,2.0,24.8,12.7,41.7
1963.0,3.0,103.4,80.8,126.7
1963.0,4.0,65.3,44.4,86.8
1963.0,5.0,52.0,29.8,74.2
1963.0,6.0,32.8,16.0,54.8
1963.0,7.0,68.2,46.1,90.7
1963.0,8.0,70.1,47.7,92.5
1963.0,9.0,52.2,32.3,74.1
1963.0,10.0,54.2,34.8,76.4
1963.0,11.0,59.8,40.0,80.9
1963.0,12.0,45.5,29.1,63.3
1964.0,1.0,49.5,31.5,68.5
1964.0,2.0,39.8,23.0,58.3
1964.0,3.0,70.5,45.8,93.6
1964.0,4.0,99.8,77.8,121.1
1964.0,5.0,62.4,39.1,87.2
1964.0,6.0,56.8,35.8,80.4
1964.0,7.0,73.8,51.4,96.1
1964.0,8.0,120.2,96.9,144.1
1964.0,9.0,49.2,28.3,70.6
1964.0,10.0,57.3,38.2,79.1
1964.0,11.0,41.9,24.5,61.7
1964.0,12.0,60.1,39.8,79.8
1965.0,1.0,90.8,66.0,115.2
1965.0,2.0,85.3,61.6,108.9
1965.0,3.0,63.3,41.5,85.8
1965.0,4.0,64.6,44.2,86.3
1965.0,5.0,67.3,42.6,90.7
1965.0,6.0,53.0,31.1,73.9
1965.0,7.0,69.2,45.0,91.0
1965.0,8.0,87.4,65.4,111.1
1965.0,9.0,75.2,51.2,98.8
1965.0,10.0,102.1,77.1,127.5
1965.0,11.0,69.6,48.1,92.3
1965.0,12.0,79.7,57.3,102.9
1966.0,1.0,49.3,31.5,69.7
1966.0,2.0,56.5,37.2,76.6
1966.0,3.0,57.2,38.5,78.8
1966.0,4.0,78.0,57.1,97.4
1966.0,5.0,52.4,31.7,74.3
1966.0,6.0,68.0,46.0,92.2
1966.0,7.0,76.6,55.4,98.0
1966.0,8.0,82.4,59.6,105.5
1966.0,9.0,68.3,45.2,89.9
1966.0,10.0,63.9,43.5,86.8
1966.0,11.0,109.0,86.0,133.8
1966.0,12.0,111.7,90.5,134.7
1967.0,1.0,62.7,43.8,85.1
1967.0,2.0,37.4,21.1,55.8
1967.0,3.0,43.0,25.9,62.3
1967.0,4.0,87.3,64.8,110.7
1967.0,5.0,87.7,64.5,112.1
1967.0,6.0,88.1,64.2,113.0
1967.0,7.0,79.5,56.3,100.3
1967.0,8.0,72.8,51.2,94.0
1967.0,9.0,86.3,63.4,109.2
1967.0,10.0,97.1,74.7,119.6
1967.0,11.0,96.1,72.1,122.1
1967.0,12.0,90.5,69.2,112.0
1968.0,1.0,111.0,88.1,133.8
1968.0,2.0,43.9,26.9,64.2
1968.0,3.0,54.8,34.5,74.9
1968.0,4.0,50.7,33.5,71.5
1968.0,5.0,115.2,91.5,140.6
1968.0,6.0,93.7,69.6,120.4
1968.0,7.0,87.6,65.1,114.1
1968.0,8.0,88.4,67.2,111.4
1968.0,9.0,74.6,52.2,96.7
1968.0,10.0,96.5,71.7,119.9
1968.0,11.0,110.6,85.7,135.1
1968.0,12.0,97.3,76.2,120.9
1969.0,1.0,99.3,78.2,122.4
1969.0,2.0,32.5,17.0,50.0
1969.0,3.0,33.9,18.9,52.2
1969.0,4.0,141.6,118.5,164.1
1969.0,5.0,152.3,127.2,178.0
1969.0,6.0,111.8,87.3,139.0
1969.0,7.0,157.4,132.1,183.8
1969.0,8.0,45.6,28.4,68.2
1969.0,9.0,70.5,47.7,93.4
1969.0,10.0,78.6,55.4,100.3
1969.0,11.0,79.2,57.3,102.0
1969.0,12.0,67.9,46.6,88.7
1970.0,1.0,48.8,29.0,67.6
1970.0,2.0,47.3,28.9,70.1
1970.0,3.0,50.8,31.3,71.7
1970.0,4.0,83.1,61.6,105.3
1970.0,5.0,81.6,58.3,106.2
1970.0,6.0,82.1,57.4,104.8
1970.0,7.0,117.6,94.8,141.9
1970.0,8.0,44.3,26.2,64.7
1970.0,9.0,120.4,93.7,144.3
1970.0,10.0,116.8,92.7,140.7
1970.0,11.0,96.7,73.5,118.0
1970.0,12.0,70.7,51.2,91.8
1971.0,1.0,50.7,30.8,71.0
1971.0,2.0,103.1,80.8,128.0
1971.0,3.0,54.7,34.0,75.9
1971.0,4.0,49.8,31.2,69.8
1971.0,5.0,65.9,44.3,88.3
1971.0,6.0,58.4,36.9,82.4
1971.0,7.0,63.6,44.3,84.7
1971.0,8.0,78.4,56.7,102.9
1971.0,9.0,72.7,51.4,95.5
1971.0,10.0,60.3,40.4,83.3
1971.0,11.0,76.6,52.1,100.0
1971.0,12.0,93.9,71.1,117.2
1972.0,1.0,46.8,29.0,65.9
1972.0,2.0,57.3,36.8,79.8
1972.0,3.0,84.9,60.4,107.5
1972.0,4.0,115.4,92.6,139.3
1972.0,5.0,100.1,77.1,125.1
1972.0,6.0,123.2,98.0,150.6
1972.0,7.0,103.4,80.6,127.7
1972.0,8.0,98.1,75.3,122.4
1972.0,9.0,132.9,107.6,156.3
1972.0,10.0,100.8,77.0,125.9
1972.0,11.0,127.6,102.2,154.7
1972.0,12.0,113.3,91.1,136.8
1973.0,1.0,83.9,61.8,109.1
1973.0,2.0,45.1,26.6,65.4
1973.0,3.0,152.8,128.8,178.4
1973.0,4.0,84.4,64.8,108.8
1973.0,5.0,108.3,83.2,133.9
1973.0,6.0,138.6,114.0,164.5
1973.0,7.0,92.6,70.9,115.2
1973.0,8.0,68.5,47.6,91.0
1973.0,9.0,60.2,38.2,83.0
1973.0,10.0,107.5,83.4,130.1
1973.0,11.0,71.8,48.2,95.4
1973.0,12.0,87.8,65.5,112.6
1974.0,1.0,82.6,61.5,105.7
1974.0,2.0,73.0,51.5,94.6
1974.0,3.0,92.1,67.4,114.8
1974.0,4.0,86.6,64.2,107.9
1974.0,5.0,127.0,99.9,153.9
1974.0,6.0,94.2,69.3,118.7
1974.0,7.0,67.9,48.1,91.6
1974.0,8.0,57.5,37.5,79.6
1974.0,9.0,82.1,58.3,108.8
1974.0,10.0,58.2,38.1,78.9
1974.0,11.0,121.5,99.3,145.4
1974.0,12.0,76.4,55.4,98.9
1975.0,1.0,90.8,69.1,114.1
1975.0,2.0,82.4,60.6,105.1
1975.0,3.0,63.5,41.5,84.3
1975.0,4.0,62.4,43.8,83.9
1975.0,5.0,74.7,52.4,100.1
1975.0,6.0,105.0,79.6,130.4
1975.0,7.0,65.8,45.3,88.0
1975.0,8.0,201.7,178.0,227.4
1975.0,9.0,95.6,70.8,121.8
1975.0,10.0,80.8,60.1,105.9
1975.0,11.0,79.1,57.3,101.0
1975.0,12.0,118.5,95.3,140.8
