Year,Month,Median,2.5 Percentile,97.5 Percentile
1961.0,1.0,38.7,26.9,54.0
1961.0,2.0,76.8,58.2,90.0
1961.0,3.0,58.9,41.4,72.5
1961.0,4.0,100.8,79.7,115.6
1961.0,5.0,75.2,57.8,91.2
1961.0,6.0,108.5,89.4,123.7
1961.0,7.0,79.4,61.0,96.4
1961.0,8.0,70.7,52.4,84.9
1961.0,9.0,40.3,27.5,56.6
1961.0,10.0,56.5,39.0,72.4
1961.0,11.0,78.1,60.5,92.4
1961.0,12.0,57.4,41.6,71.6
1962.0,1.0,70.7,53.5,85.3
1962.0,2.0,70.7,53.4,84.6
1962.0,3.0,30.1,18.4,46.4
1962.0,4.0,60.9,44.5,76.2
1962.0,5.0,57.7,39.7,73.5
1962.0,6.0,61.9,43.9,78.0
1962.0,7.0,71.0,53.1,85.8
1962.0,8.0,70.4,54.4,86.3
1962.0,9.0,112.8,92.3,126.6
1962.0,10.0,91.5,72.4,107.2
1962.0,11.0,54.1,40.1,71.6
1962.0,12.0,72.8,57.2,87.6
1963.0,1.0,49.8,35.8,65.5
1963.0,2.0,39.5,27.1,54.4
1963.0,3.0,57.6,41.9,74.7
1963.0,4.0,69.3,50.5,85.5
1963.0,5.0,78.2,58.6,94.3
1963.0,6.0,24.8,12.7,40.9
1963.0,7.0,54.4,37.6,71.0
1963.0,8.0,87.3,71.7,103.8
1963.0,9.0,43.3,29.2,58.9
1963.0,10.0,31.3,18.0,47.8
1963.0,11.0,120.6,97.6,137.0
1963.0,12.0,67.7,49.0,81.6
1964.0,1.0,61.8,44.2,75.9
1964.0,2.0,34.4,22.5,47.0
1964.0,3.0,74.1,54.8,88.7
1964.0,4.0,76.9,59.0,93.7
1964.0,5.0,64.6,46.6,81.9
1964.0,6.0,42.6,27.5,60.7
1964.0,7.0,78.8,60.9,94.6
1964.0,8.0,96.8,76.3,111.7
1964.0,9.0,33.8,21.9,49.3
1964.0,10.0,50.1,33.1,66.8
1964.0,11.0,51.7,36.2,66.2
1964.0,12.0,64.8,47.1,78.0
1965.0,1.0,79.4,62.2,94.2
1965.0,2.0,102.7,84.0,116.3
1965.0,3.0,42.2,28.3,56.7
1965.0,4.0,64.8,47.3,80.6
1965.0,5.0,32.8,19.5,48.8
1965.0,6.0,52.3,34.9,69.0
1965.0,7.0,70.4,53.6,86.5
1965.0,8.0,87.6,69.6,102.7
1965.0,9.0,90.0,73.0,105.0
1965.0,10.0,105.3,86.2,120.6
1965.0,11.0,100.6,84.9,117.6
1965.0,12.0,60.2,46.7,77.8
1966.0,1.0,82.3,64.6,97.9
1966.0,2.0,62.6,46.2,77.5
1966.0,3.0,54.6,40.5,70.0
1966.0,4.0,43.0,27.6,57.2
1966.0,5.0,39.9,25.3,55.2
1966.0,6.0,57.2,40.4,75.2
1966.0,7.0,44.2,28.5,59.6
1966.0,8.0,68.3,51.7,83.7
1966.0,9.0,92.8,72.2,107.8
1966.0,10.0,44.0,30.5,61.6
1966.0,11.0,115.5,94.7,130.7
1966.0,12.0,80.2,63.9,95.0
1967.0,1.0,55.3,41.0,71.9
1967.0,2.0,45.1,31.1,59.7
1967.0,3.0,26.4,15.7,41.7
1967.0,4.0,67.9,51.4,83.7
1967.0,5.0,75.8,57.4,92.3
1967.0,6.0,79.5,62.8,95.5
1967.0,7.0,58.8,43.6,76.5
1967.0,8.0,67.0,50.3,81.5
1967.0,9.0,114.3,94.7,130.2
1967.0,10.0,112.1,93.5,127.5
1967.0,11.0,83.5,67.9,101.7
1967.0,12.0,63.0,49.2,80.1
1968.0,1.0,81.9,66.0,97.2
1968.0,2.0,45.6,32.8,59.2
1968.0,3.0,50.9,36.8,66.9
1968.0,4.0,33.0,20.3,49.1
1968.0,5.0,101.2,81.5,115.7
1968.0,6.0,94.5,77.2,112.0
1968.0,7.0,38.8,25.1,56.2
1968.0,8.0,82.5,64.4,96.9
1968.0,9.0,100.4,82.4,114.5
1968.0,10.0,91.9,72.7,108.2
1968.0,11.0,127.3,110.5,144.5
1968.0,12.0,82.3,66.6,97.9
1969.0,1.0,86.8,70.9,101.8
1969.0,2.0,30.4,19.9,44.6
1969.0,3.0,42.2,28.6,55.3
1969.0,4.0,100.3,84.5,117.3
1969.0,5.0,85.6,68.7,103.9
1969.0,6.0,100.0,82.2,116.6
1969.0,7.0,79.7,61.9,97.7
1969.0,8.0,45.9,33.4,60.3
