Year,Month,Median,2.5 Percentile,97.5 Percentile
1959.0,6.0,133.0464,117.4798,148.4307
1959.0,7.0,87.6136,70.4218,104.9772
1959.0,8.0,186.3142,167.489,204.0902
1959.0,9.0,134.1163,115.6291,154.7298
1959.0,10.0,82.1249,62.8943,103.6972
1959.0,11.0,-36.8219,-56.3331,-17.2289
1959.0,12.0,-19.8945,-38.3662,0.4193
1960.0,1.0,-12.981,-31.5545,3.3136
1960.0,2.0,-30.7441,-46.9805,-12.6957
1960.0,3.0,1.9638,-14.3087,19.5637
1960.0,4.0,190.4605,173.8057,209.1805
1960.0,5.0,219.4732,202.881,234.8892
1960.0,6.0,121.7312,105.2819,136.5398
1960.0,7.0,113.1061,95.0437,131.4422
1960.0,8.0,74.9521,56.851,93.9429
1960.0,9.0,43.614,25.3117,63.0496
1960.0,10.0,25.9688,7.576,45.8994
1960.0,11.0,44.3169,25.02,65.503
1960.0,12.0,-66.3827,-85.6509,-46.9002
1961.0,1.0,-36.7624,-54.9026,-20.2356
1961.0,2.0,17.7303,0.1609,35.885
1961.0,3.0,55.5058,37.5112,71.078
1961.0,4.0,86.1352,67.8228,104.081
1961.0,5.0,136.3364,120.56,152.3675
1961.0,6.0,102.4848,85.9441,118.8664
1961.0,7.0,85.6775,67.8172,102.4978
1961.0,8.0,33.1186,14.5564,50.8486
1961.0,9.0,91.8396,72.8304,111.6575
1961.0,10.0,64.2119,45.6796,84.9383
1961.0,11.0,2.3588,-16.3313,22.4612
1961.0,12.0,-18.7982,-39.2734,1.2993
1962.0,1.0,-59.9155,-77.2238,-41.4305
1962.0,2.0,24.8846,6.5334,43.497
1962.0,3.0,25.2529,9.064,41.2085
1962.0,4.0,67.113,49.3008,83.8254
1962.0,5.0,180.2034,164.6087,196.8436
1962.0,6.0,95.7321,80.1687,111.7976
1962.0,7.0,86.6111,70.5664,103.4988
1962.0,8.0,98.9169,78.7202,116.1101
1962.0,9.0,74.1829,54.6314,92.6516
1962.0,10.0,2.555,-15.3448,22.3751
1962.0,11.0,-25.6431,-44.4952,-6.6637
1962.0,12.0,-42.6289,-63.3661,-22.3806
