year,month,eri_basin,eri_lake,eri_land,ont_basin,ont_lake,ont_land,mih_basin,mih_lake,mih_land,sup_basin,sup_lake,sup_land
1981,4,281.2817049412369,278.74224853515625,281.6325528998124,279.48339359678073,279.135986328125,279.5326288178211,278.1712195931851,277.43475341796875,278.449303150177,274.6898238083412,274.6780090332031,274.69438834019394
1981,5,285.1884225834312,282.9291687011719,285.5005585519891,284.8009889799973,284.10589599609375,284.8995068167138,282.96028653525224,280.68231201171875,283.8204629421234,281.1680388176578,278.47259521484375,282.2097073133248
1981,6,291.9715154570651,289.60107421875,292.2990104273746,290.68016210095635,290.5639953613281,290.6966353288786,289.19028673370303,286.4419860839844,290.2280333042145,286.0464200425422,281.6278381347656,287.7539877112643
1981,7,294.13811162165825,293.52691650390625,294.2225480330618,293.59072349811424,294.7288818359375,293.42940226877766,292.9184481471157,291.62139892578125,293.4082321325938,290.46978382680607,285.73187255859375,292.30079182780594
1981,8,293.42677827515354,293.6268005371094,293.39914261667354,292.3688773319639,294.398681640625,292.08118925319883,292.5720725393025,292.5399169921875,292.58419942855835,290.83596608830595,289.74493408203125,291.2576259901799
1981,9,288.2654782333815,289.1059265136719,288.14936346756787,286.8906260523303,289.09112548828125,286.57874496339815,286.7700026860084,287.82275390625,286.37248786290485,284.1204311327003,285.03692626953125,283.76624495669665
1981,10,281.15243689035407,281.83892822265625,281.0575936969958,279.6747642780172,281.7659912109375,279.3783737543061,279.40336173333384,280.4838562011719,278.9953376452128,277.01144251330146,278.2933654785156,276.51604957124624
1981,11,276.87553273460077,278.6068420410156,276.63634270115904,275.5504413473195,278.00543212890625,275.2024865338183,275.6337929276753,277.19781494140625,275.04320883750916,273.7005664343121,275.44561767578125,273.0261901612301
1981,12,270.4032082971121,272.6650085449219,270.09072193346526,269.73798659752157,272.62109375,269.32935964028667,269.0203793963773,271.48187255859375,268.09094977378845,264.6145221227887,268.6860046386719,263.041093560329
1982,1,264.0969737499436,266.41357421875,263.77691610235917,261.4994458428745,264.9465026855469,261.0108825203002,260.9168428878928,264.6694030761719,259.49987443288165,254.87379288947446,260.7160339355469,252.61600436632378
1982,2,266.79682155013774,268.4313659667969,266.57100075169615,265.38786536907327,268.216064453125,264.9870211383489,264.5908637524553,267.2397766113281,263.5906086762746,260.1823763354071,264.2667236328125,258.6039369742709
1982,3,272.5570435275921,272.2662048339844,272.59722659462375,270.55928828798494,272.3370361328125,270.3073177788201,269.39954161328495,270.7195129394531,268.9011122385661,265.90218712817665,268.2084045410156,265.0109271167284
1982,4,277.3737683599395,276.56488037109375,277.48552583393297,276.41491488752695,276.600830078125,276.3885627806656,274.62426203996336,274.527099609375,274.66095821062726,271.743457136483,272.6098327636719,271.4086386388042
1982,5,289.2181987431697,286.3418273925781,289.6155941611842,286.1524203596444,282.8992004394531,286.6135049654743,285.2056224224473,281.5765075683594,286.5759831269582,282.95671125390066,279.5108642578125,284.2883866146741
1982,6,289.5801121706218,289.0664367675781,289.65107847514906,287.85400832603716,285.8022155761719,288.14481407826344,286.2543589947129,283.2300109863281,287.39638352394104,284.15969226004063,280.6241455078125,285.5259965995393
1982,7,294.5599366998397,294.75128173828125,294.53350569072524,293.06743921740303,293.146484375,293.0562318816898,292.2658642947336,290.1784362792969,293.0540865262349,289.3677169098251,284.3717041015625,291.2984343144998
1982,8,292.17567717271044,293.4781494140625,291.99572673596833,290.3506715971848,292.052734375,290.109434353085,290.29951947217626,290.45318603515625,290.2414746284485,287.26779972821817,284.6289367675781,288.2875918202191
1982,9,288.93813804670566,290.1655578613281,288.7685641238564,287.66642982219827,289.0458068847656,287.4709244375154,287.05882323757237,287.4854431152344,286.8977129459381,284.0136999371408,283.5210876464844,284.2040761514489
1982,10,284.4506710691948,285.87066650390625,284.2544896979081,282.41183955751615,284.59893798828125,282.10185638187437,282.693923056013,283.75714111328125,282.29240894317627,279.3422787545741,280.0112609863281,279.0837074067013
1982,11,278.3345007041975,279.8287353515625,278.1280638042249,277.3326931657462,279.16888427734375,277.0724477692852,275.44974908666484,276.8273620605469,274.92955803871155,270.7728755556304,273.1904296875,269.8385982437438
1982,12,275.53466108906474,276.3804626464844,275.41780451724406,273.6915590483567,275.3409423828125,273.4577814537709,272.4473571200452,274.00518798828125,271.8590579032898,267.1096124758666,270.1075744628906,265.95105102052725
1983,1,269.86023584266616,271.9073791503906,269.5774040222168,268.0260117103314,270.9707336425781,267.6086509884812,267.4689671420871,269.9446105957031,266.53417499860126,262.9673095790819,266.9482421875,261.4288601818313
1983,2,271.21038571396315,271.84228515625,271.12308502197266,268.70264618972254,271.1073303222656,268.3618212121678,268.69799995061805,270.6988220214844,267.94249137242633,264.70615816664423,268.15673828125,263.372672761104
1983,3,275.0862671956851,274.957275390625,275.1040890342311,273.1795241783405,274.5240173339844,272.9889699380229,271.74496915705487,272.87762451171875,271.3172749678294,267.6523734783304,269.80535888671875,266.8203458140096
1983,4,278.4958139761335,278.153564453125,278.54310045744245,277.3316195783944,277.8290710449219,277.2611134446512,275.8200681863074,275.9017028808594,275.7892417907715,273.20446365181056,273.82440185546875,272.9648815626167
1983,5,283.99325685004965,283.1231689453125,284.1134679693925,282.7643323174838,281.95458984375,282.87909632404956,281.1866294702195,279.7836608886719,281.71644894282025,279.503063508834,277.9129638671875,280.1175489691624
1983,6,292.14270478176934,291.5083923339844,292.2303410580284,290.6689253182247,290.0321350097656,290.7591778612512,289.53284268298086,287.28717041015625,290.3808199564616,286.75718943277997,282.2336120605469,288.50534154884366
1983,7,296.0077001318077,295.7180480957031,296.0477154380397,294.4947551858836,294.9771728515625,294.4263810285433,294.70303240886034,293.6376953125,295.105295976003,291.6538368312792,286.8370666503906,293.5152980606869
1983,8,295.7545164251603,295.8455505371094,295.74193673384815,293.5521393874596,295.1221618652344,293.32961747777745,294.4597371034676,294.3251037597656,294.51060422261554,292.6031651990167,291.0377502441406,293.2081454455615
1983,9,290.97817869682535,292.38800048828125,290.78340068616365,289.62182175208784,291.9987487792969,289.28493349570925,289.3722448222804,290.36767578125,288.99634130795795,286.5028454133834,287.011474609375,286.3062722255509
1983,10,283.9051511907853,285.50274658203125,283.68442655864516,282.1294915561018,284.4620056152344,281.7989014152467,281.96162492431176,283.40167236328125,281.41783769925433,278.8436334544215,280.4349365234375,278.22864730044665
1983,11,277.87681429647984,279.35589599609375,277.6724682858116,276.058082738416,278.14404296875,275.7624329093873,275.5235858765802,277.0918884277344,274.9314244588216,272.1903758432673,274.5571594238281,271.27570297423586
1983,12,266.8325361130555,269.653564453125,266.44278476112765,266.9632745150862,270.15521240234375,266.5108712263933,264.05357081047305,267.17120361328125,262.8763629595439,258.56401474174413,263.6482849121094,256.59920000175083
1984,1,265.2548879281634,267.1725769042969,264.9899416471782,263.8431897393588,267.1954345703125,263.3680621770423,263.04765544812034,266.2576904296875,261.8355250755946,259.14730940193965,263.66766357421875,257.4004190756505
1984,2,272.3617640148008,272.0734558105469,272.4015948646947,270.7663940429687,272.2227783203125,270.5599696842704,269.9683039472324,271.0599365234375,269.55605840682983,266.97112282939344,269.002685546875,266.18600634084754
1984,3,269.56475424353096,270.23114013671875,269.472683755975,267.41029157967404,269.51123046875,267.11252167468933,267.6032017958412,269.2643127441406,266.9759582678477,263.95245782260236,266.49755859375,262.9688856877179
1984,4,279.48306486096686,277.5344543457031,279.75228359824735,278.476953125,278.12884521484375,278.52628813015195,277.79167582001713,276.9364318847656,278.11460010210675,275.7940389698949,275.24530029296875,276.00609804434606
1984,5,283.89460075246114,282.4822692871094,284.0897212781404,282.37974558863147,281.2476806640625,282.5401897280235,281.6862708742542,279.7420654296875,282.42039163907367,280.1029474543429,278.0564270019531,280.89383080471083
1984,6,292.6879997473921,291.2886047363281,292.88133781834654,290.3791263974946,288.69720458984375,290.6175073338306,289.07188574172596,285.4416809082031,290.4426627953847,286.58500004910877,282.2210388183594,288.27146540789965
1984,7,293.6160915132203,293.8782653808594,293.57987253289474,292.447524708715,292.8169250488281,292.39517356091596,291.73623899521135,290.36236572265625,292.255004008611,289.0442622393027,284.52337646484375,290.7913885230562
1984,8,295.0350514671017,295.4997253417969,294.97084888659026,293.3764286435884,294.8618469238281,293.16589475616695,293.4994806819692,293.3179626464844,293.5680499076843,290.89881870664397,288.7839050292969,291.7161460359733
1984,9,288.93259549003113,290.1419677734375,288.76551015753495,286.81718813139815,288.96832275390625,286.5123065137488,287.0141718094651,288.01141357421875,286.6376160780589,283.46728296389523,284.4584045410156,283.084254291428
1984,10,285.93255721075684,286.93402099609375,285.79419387014286,283.87474680933457,285.684814453125,283.61820275013844,283.3270295400926,284.2283630371094,282.98670840263367,280.394311576054,281.0360107421875,280.1463118473372
1984,11,276.6248802229159,278.7545471191406,276.33065314041943,275.6000852387527,278.1253356933594,275.2421726016548,275.16258802215634,276.8016357421875,274.54369982083637,271.79321148751796,273.9047546386719,270.9771721220586
1984,12,274.2955246412685,275.39825439453125,274.1431742216411,272.7983537345097,274.83953857421875,272.50905434916336,270.27304602120006,272.17462158203125,269.5550413926442,263.84228796246407,267.5589294433594,262.4059780166444
1985,1,265.72521408169257,268.0475158691406,265.4043733697188,264.2424270103718,267.6888122558594,263.7539636807179,263.4697615221453,266.7030334472656,262.24887045224506,258.92852770048995,263.630859375,257.1112777284417
1985,2,267.622935741623,269.1456298828125,267.4125639262952,266.900338008486,269.1430969238281,266.58246330201155,265.1660309703228,267.53143310546875,264.272874434789,260.2654012482742,264.37225341796875,258.6783087984974
1985,3,274.50091640935466,273.7107849121094,274.6100849352385,272.21240781586744,273.5927734375,272.01676183985916,271.5440315578295,272.3641662597656,271.23435831069946,269.05497890779344,270.31610107421875,268.56762014442234
1985,4,282.58053447745436,280.22747802734375,282.9056259958368,279.5837528623384,278.464111328125,279.74244365541955,278.88454727144006,277.49835205078125,279.4079785346985,275.63991160776425,275.10662841796875,275.84599334595214
1985,5,287.98382056793037,286.04254150390625,288.2520266081157,285.66426286368534,283.56787109375,285.96138829509107,284.70506704867677,281.5754699707031,285.8867875734965,282.37613230738145,279.41021728515625,283.522294489036
1985,6,289.92869964776014,289.267333984375,290.02006912231445,287.68496325262663,287.1348876953125,287.76292479507566,287.2651092010094,284.7840270996094,288.20197860399884,284.69172738612383,281.3926696777344,285.9666800327985
1985,7,294.47246555923726,294.3282775878906,294.4923832542018,292.6026611328125,292.8658447265625,292.5653518316314,292.2305548222619,290.98309326171875,292.7015917301178,288.4567969311243,284.63818359375,289.9325329298042
1985,8,293.2578038562929,294.0599670410156,293.1469782779091,291.89856630522627,293.3608703613281,291.6913173405204,291.5959785331625,291.8121643066406,291.51435764630634,288.4566597774111,287.2509765625,288.92260632761923
1985,9,291.04357028145324,292.245849609375,290.87746308979234,289.3218979408001,291.1007080078125,289.06978336844855,288.8323901344112,289.5210876464844,288.57230790456134,284.49499283713857,284.8818664550781,284.3454980128315
1985,10,284.3413840938855,285.96002197265625,284.11775709453383,282.7596946979391,285.0357666015625,282.4371001476378,282.05980545361234,283.27606201171875,281.60056614875793,278.712707870308,279.8152160644531,278.28664066877025
1985,11,278.4088681612401,279.7879333496094,278.21833720960115,276.19597609947465,278.10888671875,275.92485851377955,274.4549637850381,276.1313171386719,273.82198746999103,268.7626234032642,271.9106750488281,267.54604676995143
1985,12,267.7376857162211,270.2998352050781,267.38370513916016,267.6312739931304,270.6429443359375,267.2044185127799,264.9223322444692,268.0135498046875,263.75509150822955,259.69018782692393,264.3353271484375,257.89504773873256
1986,1,268.42218282181403,269.5346984863281,268.26848421598737,266.4435138570851,269.19158935546875,266.05401563268947,265.6829989745171,268.3668518066406,264.6695793469747,261.24111241307753,265.3036193847656,259.67112294231276
1986,2,268.65279339917134,269.47314453125,268.5394576223273,266.3674535290948,268.6033935546875,266.05054960476133,266.1035477001861,268.1712646484375,265.3227371374766,262.6314506092291,266.2012634277344,261.25187591917484
1986,3,274.24073059434835,273.5215148925781,274.3401003385845,272.47869536301187,273.1172790527344,272.388187919076,271.38564151987464,271.9772033691406,271.16225870450336,267.84392731765223,269.4651794433594,267.2173928796533
1986,4,281.1849823880058,279.30462646484375,281.44476378591435,279.63405340786636,278.66729736328125,279.7710765928734,279.0544543203199,277.76641845703125,279.54083347320557,276.0598724189846,275.5135803222656,276.27100144344496
1986,5,287.457719042122,285.5138854980469,287.7262794093082,285.940215643521,283.547119140625,286.27939419483573,284.8413401497334,281.6266784667969,286.05523324012756,283.58261932723826,280.1174011230469,284.9217507411759
1986,6,291.0491548218479,290.1405029296875,291.17469586824114,288.7628563190329,287.49798583984375,288.94212713767223,287.879742050892,285.1190185546875,288.92220425605774,285.82555406943135,281.9825744628906,287.3106756324312
1986,7,294.9700530829457,294.7682189941406,294.9979414688913,292.8314175309806,292.855712890625,292.8279760165477,292.9731523192898,291.2522277832031,293.622971534729,290.0875612456223,285.38580322265625,291.9045633870767
1986,8,292.2621057763954,293.7841491699219,292.05181603682666,290.98076571760504,292.96380615234375,290.6997043879952,290.8878330165813,291.4966735839844,290.657945950826,288.3257483120622,287.59967041015625,288.6063446409674
1986,9,290.3942886969947,291.0076904296875,290.30954120033664,287.4740278572872,288.92401123046875,287.2685121551273,287.56982606480386,288.0352783203125,287.39407896995544,283.5394242385338,284.0627136230469,283.33722398005636
1986,10,283.4942492887464,285.110595703125,283.27093807019685,281.41126708984376,283.5781555175781,281.1041488046721,281.3103917487853,282.5682678222656,280.835409005483,277.9958319828428,279.1703796386719,277.5419180212743
1986,11,275.5399268707099,277.6861877441406,275.2433999714099,274.3027975148168,276.8818054199219,273.9372695562408,273.2089926822424,275.1643371582031,272.4706208705902,269.30634746332277,272.1738586425781,268.1982116699219
1986,12,271.8816050270389,273.77532958984375,271.61997383519224,271.1542606748384,273.73394775390625,270.7886393389364,270.1324851715722,272.2263488769531,269.34182953834534,267.37428415232694,270.3480224609375,266.2251023980251
1987,1,269.09328218140354,270.92498779296875,268.84021658646435,267.281095938847,270.62408447265625,266.8072906253845,267.5242533981237,269.96136474609375,266.60400406519574,263.97529049577383,267.4994812011719,262.61334447366784
1987,2,269.76497830958726,270.0452880859375,269.7262531079744,264.9950047986261,268.1255187988281,264.5513048547459,268.32101965401256,270.5690612792969,267.4721459547679,266.4415309511382,269.2872314453125,265.3418181521959
1987,3,275.4486856625948,274.67803955078125,275.55515208997224,273.6879874393858,274.575439453125,273.56220539723796,273.0634224500458,273.5829162597656,272.8672381242116,269.89124166554416,271.4501953125,269.2887721574639
1987,4,281.1218369324083,279.65179443359375,281.3249367161801,280.4700037462958,279.7676086425781,280.5695601335661,279.9756099362004,278.5274658203125,280.5224202473958,278.63874623967314,277.17633056640625,279.2038903711327
1987,5,288.7170344887441,286.543212890625,289.0173649035002,286.158894295528,284.5356140136719,286.3889650359867,285.7325633865674,282.9396057128906,286.7872123718262,283.1756800509047,279.92889404296875,284.43041870603525
1987,6,293.88044941632046,292.95172119140625,294.0087579426013,291.5801183240167,291.1780090332031,291.6371140367403,291.41384426181844,289.3176574707031,292.2053877512614,288.3436982604279,283.7650146484375,290.1131310937889
1987,7,296.6245044862604,296.1718444824219,296.68703781931026,295.08441540948274,295.5149841308594,295.0233928049643,295.10753321512436,293.7757568359375,295.6104334195455,291.4467833946491,288.69219970703125,292.51133794898533
1987,8,294.48700692061055,294.738037109375,294.4523148787649,292.586275508486,294.22235107421875,292.35438886026697,292.63840673551215,292.8768310546875,292.5483832359314,289.9059573644879,289.6773681640625,289.99430233168886
1987,9,290.00924612056315,291.150634765625,289.85155286287005,288.42285745554955,290.2332458496094,288.166268656573,288.50451527471125,289.46563720703125,288.1416163444519,286.2118491687994,287.0095520019531,285.90358402814525
1987,10,280.59951623464593,282.74432373046875,280.3031945479544,280.0093613197064,282.71429443359375,279.6259840116726,279.31965334338815,281.0699768066406,278.6587209701538,276.2577800531497,278.297607421875,275.46946187418297
1987,11,278.8503772537143,279.7303161621094,278.72880594353927,276.504161545326,278.7473449707031,276.186233160064,276.37797122371217,277.7789001464844,275.8489503065745,272.7195871287379,274.7145690917969,271.9486053588381
1987,12,273.1078171922981,274.711181640625,272.8863039518657,271.67813931169184,274.18255615234375,271.323182834415,271.1049171837156,273.0450744628906,270.37230412165326,268.0342690478796,271.0439453125,266.87118542431836
1988,1,267.88649877647447,269.454345703125,267.66988975123354,266.9213620942214,269.95782470703125,266.4910057248093,265.13990550050215,267.96014404296875,264.074986855189,259.41907251292264,264.0850830078125,257.6158776150282
1988,2,268.0093272655686,268.9963073730469,267.87296857331927,266.78698477909484,269.4664306640625,266.40722512072466,264.4584245591623,266.833740234375,263.56147559483844,258.3420184343711,262.8909606933594,256.5840539818266
1988,3,273.9282829857975,273.3902893066406,274.00261648077714,271.5138743433459,272.8289489746094,271.32748725470594,270.63620993140063,271.59832763671875,270.2728958129883,266.4255197459254,268.665283203125,265.55994758757936
1988,4,280.0387924282537,278.84295654296875,280.2040053919742,278.2729180697737,278.23876953125,278.2777548962691,277.7243501774981,276.7785949707031,278.0815043449402,275.05848360609735,274.8028869628906,275.1572463806882
1988,5,287.933731520107,285.6629333496094,288.2474584077534,286.07787412446123,283.7974853515625,286.40107715035987,285.54678310113053,282.05859375,286.8639280796051,284.40447024641367,280.3344421386719,285.97735024258435
1988,6,292.98812478126126,291.1300354003906,293.2448310852051,289.8963418894801,289.1069641113281,290.00822677011564,290.4305263584187,287.29791259765625,291.61342040697735,288.6822525550579,283.3971252441406,290.7247355791677
1988,7,297.68198566767524,296.4837646484375,297.8475315696315,295.5964187095905,295.5058288574219,295.60925437146284,295.3599261047709,293.446044921875,296.0825921694438,292.17923315640155,287.69049072265625,293.91392365109874
1988,8,296.8087662713376,296.88861083984375,296.79773129914935,294.5449347134294,295.8419189453125,294.3611133004737,294.81251465305263,294.61370849609375,294.8875669638316,290.6273710755096,289.13818359375,291.20289763796376
1988,9,290.2848182634122,291.225341796875,290.1548779136256,288.1734433930496,290.14990234375,287.89331222894623,288.4490894108504,288.970947265625,288.252029021581,285.198292962436,285.6511535644531,285.0233140922638
1988,10,280.3831268486949,282.47283935546875,280.09441496196547,279.5856929384429,282.1846008300781,279.2173425869679,279.12486437272935,280.7819519042969,278.4991494814555,276.7929991798839,278.412109375,276.16726587303134
1988,11,277.93149826843614,279.3025207519531,277.74207827919406,276.8954892914871,278.9133605957031,276.60949346587415,276.0664300179436,277.43231201171875,275.5506956577301,272.299562388453,274.3944396972656,271.48999716466165
1988,12,270.9211790933774,272.5679931640625,270.6936573229338,269.5790546285695,272.30352783203125,269.19290954109255,268.4992748469621,270.6869812011719,267.6731746196747,263.32555591100936,267.0793151855469,261.8748921550128
1989,1,271.86902067151374,272.60406494140625,271.76747231734424,269.41149923390356,271.97265625,269.04850540761873,268.7684841913176,270.8928527832031,267.9663253625234,263.5191120279246,267.447509765625,262.00098112189914
1989,2,267.80397183633266,268.80157470703125,267.66614773398953,265.95290422110725,268.579345703125,265.58065099040357,264.1722007131306,266.8164978027344,263.17367537816364,258.7828199452367,263.06964111328125,257.12616106618447
1989,3,273.67993375745124,272.8469543457031,273.79501483314914,270.6516260607489,272.0444030761719,270.45422699695496,269.168180526993,270.2109680175781,268.77443321545917,264.2686500987787,266.8425598144531,263.27394839586964
1989,4,278.61764544007406,277.7610168457031,278.73600046258224,276.86420140759697,277.1273498535156,276.826904296875,276.5202159629202,275.7145080566406,276.8244709968567,273.3300113897214,273.05718994140625,273.4354561733535
1989,5,285.6322884091063,284.009521484375,285.85648948267885,284.90230039399245,282.77056884765625,285.20443533349226,283.7120998793604,280.7833251953125,284.81801239649457,282.46587713833514,279.04290771484375,283.7886812126494
1989,6,291.71983734307264,290.6649169921875,291.8655785008481,290.6905848009833,289.2848815917969,290.8898192878783,288.36563762239336,285.1024475097656,289.59782377878827,285.6757763391254,281.2751770019531,287.37641596699143
1989,7,295.30592019847364,295.3090515136719,295.3054841694079,294.0714723784348,294.7124938964844,293.9806225393701,293.6465274688201,292.21710205078125,294.1863079071045,290.68234621245284,284.7196350097656,292.98666612845494
1989,8,293.8918222416343,294.456298828125,293.81383654945773,292.34275933627424,293.7802734375,292.13901645930736,292.4535330355956,292.3483581542969,292.49326554934186,289.373589614342,287.0209655761719,290.2827798911775
1989,9,289.1079932416795,290.46466064453125,288.9205591302169,288.21061611833244,290.0838623046875,287.9451195423997,287.8243696649043,288.9504699707031,287.399121205012,285.7495199620039,285.7349548339844,285.75515163467225
1989,10,283.9253711149183,285.0469665527344,283.770415657445,282.32140081997574,283.8624267578125,282.10299009788696,282.15222081434973,282.6860656738281,281.9506626923879,278.88621433301904,279.4690246582031,278.66100162338927
1989,11,275.9108062920543,277.6029357910156,275.6770218297055,274.7164302431304,276.8655700683594,274.41182654673656,272.95706055610526,274.58282470703125,272.34314544995624,268.50014881704044,271.2562561035156,267.4350662535405
1989,12,264.90974981936415,267.5445556640625,264.545731594688,262.11647370437095,265.7664794921875,261.5991505299966,262.2350892209376,265.7393493652344,260.9118455648422,257.8835366786211,262.97357177734375,255.91647958945467
1990,1,273.0034167339347,273.0434875488281,272.99788384688526,271.56287462957977,273.4783935546875,271.29138303741695,270.1002148229819,271.8570251464844,269.43683735529584,264.8995536278034,268.4318542480469,263.5344722793397
1990,2,272.05375944810106,272.173583984375,272.0372057462993,269.21593838395745,270.904541015625,268.9766115203617,267.7277717229775,269.5292663574219,267.04750871658325,262.56897630362675,266.0167541503906,261.2365763994802
1990,3,275.940079176357,274.4292907714844,276.14879949469315,273.26263848666486,273.9208679199219,273.1693398783526,272.53708070347574,272.8872985839844,272.40485310554504,268.84375324468505,270.11968994140625,268.35065280868713
1990,4,281.0714792240562,279.4537353515625,281.2949845163446,279.653046075229,278.78521728515625,279.77604398952695,278.8359335194463,277.3345642089844,279.40285054842633,275.9423732538333,275.1805419921875,276.2367986549894
1990,5,285.0888142668443,284.0520935058594,285.23204562538547,283.15741682381463,281.75823974609375,283.3557289904497,282.5096315553373,280.29583740234375,283.345566590627,280.48714648718123,278.1590270996094,281.38687741708947
1990,6,291.75359631135973,290.74359130859375,291.8931352715743,290.3567191288389,289.1133117675781,290.53295345756953,288.80271170315086,285.7214050292969,289.96618723869324,286.3218025119825,282.03387451171875,287.97888937414405
