date	superior_sst	michigan-huron_sst	erie_sst	ontario_sst
1995-01-01	276.44	277.90999999999997	277.84999999999997	277.22999999999996
1995-01-02	276.42999999999995	277.84999999999997	277.78999999999996	277.2
1995-01-03	276.41999999999996	277.77	277.72999999999996	277.16999999999996
1995-01-04	276.41999999999996	277.69999999999993	277.65999999999997	277.14
1995-01-05	276.37	277.55499999999995	277.42999999999995	277.12
1995-01-06	276.34	277.42999999999995	277.23999999999995	277.09
1995-01-07	276.28999999999996	277.28	277.03999999999996	277.07
1995-01-08	276.25	277.14	276.88	277.04999999999995
1995-01-09	276.16999999999996	276.995	276.53	277.03
1995-01-10	276.09999999999997	276.76	275.84999999999997	277.02
1995-01-11	276.03999999999996	276.59499999999997	275.46	277.0
1995-01-12	275.96999999999997	276.42999999999995	275.17999999999995	276.94
1995-01-13	275.9	276.28499999999997	274.96	276.9
1995-01-14	275.82	276.155	274.82	276.84999999999997
1995-01-15	275.71999999999997	276.03	274.71999999999997	276.81
1995-01-16	275.64	275.93999999999994	274.66999999999996	276.76
1995-01-17	275.54999999999995	275.84	274.63	276.71999999999997
1995-01-18	275.47999999999996	275.75	274.59	276.67999999999995
1995-01-19	275.40999999999997	275.65999999999997	274.57	276.64
1995-01-20	275.34	275.58	274.56	276.59
1995-01-21	275.27	275.51	274.54999999999995	276.54999999999995
1995-01-22	275.21	275.44499999999994	274.54999999999995	276.51
1995-01-23	275.15	275.385	274.53999999999996	276.47999999999996
1995-01-24	275.09999999999997	275.34999999999997	274.53999999999996	276.44
1995-01-25	275.04999999999995	275.31999999999994	274.53	276.4
1995-01-26	274.97999999999996	275.25	274.52	276.34
1995-01-27	274.92999999999995	275.19999999999993	274.51	276.31
1995-01-28	274.87	275.15	274.51	276.28999999999996
1995-01-29	274.82	275.105	274.51	276.28
1995-01-30	274.78	275.06999999999994	274.51	276.26
1995-01-31	274.7	275.015	273.34999999999997	276.25
1995-02-01	274.66999999999996	274.97499999999997	273.34999999999997	276.25
1995-02-02	274.63	274.93999999999994	273.34999999999997	276.26
1995-02-03	274.57	274.90999999999997	273.34999999999997	276.27
1995-02-04	274.52	274.73499999999996	273.34999999999997	276.26
1995-02-05	274.46999999999997	274.65	273.34999999999997	276.25
1995-02-06	274.41999999999996	274.6	274.45	276.23999999999995
1995-02-07	274.34999999999997	274.495	273.34999999999997	275.46999999999997
1995-02-08	274.29999999999995	274.43999999999994	273.34999999999997	275.09
1995-02-09	274.25	274.395	273.34999999999997	274.65999999999997
1995-02-10	274.21	274.36	273.34999999999997	274.34999999999997
1995-02-11	274.14	274.28	273.34999999999997	274.12
1995-02-12	274.09	274.255	273.34999999999997	274.02
1995-02-13	274.03999999999996	274.23	273.34999999999997	273.96999999999997
1995-02-14	274.01	274.18499999999995	273.34999999999997	273.94
1995-02-15	273.96999999999997	274.16499999999996	273.34999999999997	273.92999999999995
1995-02-16	273.95	274.21500000000003	273.34999999999997	273.92999999999995
1995-02-17	273.92999999999995	274.27	273.34999999999997	275.19
1995-02-18	273.88	274.255	273.34999999999997	275.03999999999996
1995-02-19	273.84999999999997	274.255	273.34999999999997	275.01
1995-02-20	273.88	274.22999999999996	273.34999999999997	274.97999999999996
1995-02-21	273.89	274.21999999999997	273.34999999999997	274.91999999999996
1995-02-22	273.94	274.48999999999995	273.34999999999997	274.85999999999996
1995-02-23	273.97999999999996	274.58	273.34999999999997	274.94
1995-02-24	274.0	274.57499999999993	273.34999999999997	274.92999999999995
1995-02-25	273.9	274.41499999999996	273.34999999999997	274.89
1995-02-26	273.83	274.34	273.34999999999997	274.84
1995-02-27	273.77	274.28999999999996	273.31	274.81
1995-02-28	273.71	274.09999999999997	273.34999999999997	274.66999999999996
1995-03-01	273.67999999999995	274.05499999999995	273.34999999999997	274.59
1995-03-02	273.66999999999996	274.03499999999997	273.34999999999997	274.54999999999995
1995-03-03	273.69	274.09499999999997	273.34999999999997	274.65999999999997
1995-03-04	273.69	274.03499999999997	273.34999999999997	274.65
1995-03-05	273.69	274.005	273.34999999999997	274.62
1995-03-06	273.67999999999995	273.93499999999995	273.34999999999997	274.54999999999995
1995-03-07	273.67999999999995	273.89	273.34999999999997	274.51
1995-03-08	273.73999999999995	273.91999999999996	273.34999999999997	274.53
1995-03-09	273.65	273.77	273.34999999999997	274.53
1995-03-10	273.60999999999996	273.73	273.34999999999997	274.5
1995-03-11	273.53999999999996	273.68499999999995	273.34999999999997	274.44
1995-03-12	273.52	273.64	273.34999999999997	274.39
1995-03-13	273.62	273.72499999999997	273.34999999999997	274.34
1995-03-14	273.67999999999995	273.78499999999997	273.34999999999997	274.34
1995-03-15	273.73999999999995	273.81499999999994	273.34999999999997	274.4
1995-03-16	273.66999999999996	273.835	273.34999999999997	274.42999999999995
1995-03-17	273.66999999999996	273.875	273.34999999999997	274.5
1995-03-18	273.69	273.91999999999996	273.34999999999997	274.57
1995-03-19	273.71	273.97499999999997	273.34999999999997	274.65
1995-03-20	273.82	274.03499999999997	273.34999999999997	274.73999999999995
1995-03-21	273.85999999999996	274.11	273.34999999999997	274.83
1995-03-22	274.0	274.215	274.27	274.84999999999997
1995-03-23	274.02	274.335	274.45	274.94
1995-03-24	273.91999999999996	274.62	274.62	275.0
1995-03-25	273.9	274.52	274.58	275.21999999999997
1995-03-26	273.82	274.495	274.64	275.09
1995-03-27	273.87	274.44	274.66999999999996	274.96999999999997
1995-03-28	274.02	274.485	274.78	274.78
1995-03-29	273.76	274.44499999999994	274.82	274.9
1995-03-30	273.7	274.39	274.83	274.89
1995-03-31	273.7	274.365	274.82	274.85999999999996
1995-04-01	273.73999999999995	274.375	274.83	274.73999999999995
1995-04-02	273.77	274.42999999999995	274.89	274.84
1995-04-03	273.78999999999996	274.46	274.97999999999996	274.9
1995-04-04	273.78999999999996	274.465	275.06	274.97999999999996
1995-04-05	273.77	274.465	275.15999999999997	275.06
1995-04-06	273.76	274.605	275.32	275.10999999999996
1995-04-07	273.73999999999995	274.645	275.40999999999997	275.16999999999996
1995-04-08	273.72999999999996	274.615	275.4	275.17999999999995
1995-04-09	273.71	274.625	275.38	275.15
1995-04-10	273.77	274.67999999999995	275.31	275.13
1995-04-11	273.82	274.73499999999996	275.28999999999996	275.09999999999997
1995-04-12	273.87	274.78999999999996	275.46	275.06
1995-04-13	273.91999999999996	274.83	275.76	275.22999999999996
1995-04-14	273.96999999999997	274.695	275.83	275.37
1995-04-15	274.41999999999996	274.78999999999996	275.47999999999996	275.21999999999997
1995-04-16	274.02	275.09999999999997	275.98999999999995	275.15999999999997
1995-04-17	274.04999999999995	275.11	276.21999999999997	276.08
1995-04-18	274.13	275.13	276.45	276.13
1995-04-19	274.21999999999997	275.16999999999996	276.69	276.03
1995-04-20	274.22999999999996	275.17999999999995	276.88	275.91999999999996
1995-04-21	274.2	275.235	277.10999999999996	276.08
1995-04-22	274.16999999999996	275.27	277.39	276.23999999999995
1995-04-23	274.17999999999995	275.16999999999996	277.64	276.39
1995-04-24	274.22999999999996	275.30999999999995	277.87	276.29999999999995
1995-04-25	274.22999999999996	275.46999999999997	277.98999999999995	276.17999999999995
1995-04-26	274.25	275.59499999999997	278.15	276.44
1995-04-27	274.28	275.68999999999994	278.31	276.66999999999996
1995-04-28	274.44	275.78999999999996	278.48999999999995	276.84999999999997
1995-04-29	274.52	275.955	278.71	276.88
1995-04-30	274.56	276.015	278.98999999999995	277.09999999999997
1995-05-01	274.62	276.14	279.23999999999995	277.35999999999996
1995-05-02	274.69	276.29999999999995	279.53999999999996	277.46
1995-05-03	274.67999999999995	276.40999999999997	279.89	277.60999999999996
1995-05-04	274.64	276.7049999999999	280.34999999999997	277.21
1995-05-05	274.65999999999997	276.995	280.82	277.64
1995-05-06	274.84	276.9549999999999	280.65	277.91999999999996
1995-05-07	274.9	276.8349999999999	281.26	277.9
1995-05-08	275.0	276.78499999999997	281.01	277.37
1995-05-09	275.08	276.94499999999994	281.14	277.58
1995-05-10	275.15999999999997	277.16999999999996	281.34999999999997	277.91999999999996
1995-05-11	275.06	277.355	281.52	278.19
1995-05-12	275.15999999999997	277.28499999999997	281.69	278.52
1995-05-13	275.22999999999996	277.76	282.01	278.7
1995-05-14	275.25	277.81499999999994	282.16999999999996	278.85999999999996
1995-05-15	275.31	277.86	282.41999999999996	279.06
1995-05-16	275.46999999999997	277.905	282.84	279.32
1995-05-17	275.66999999999996	277.94999999999993	283.2	279.51
1995-05-18	275.87	278.11	283.5	279.65999999999997
1995-05-19	275.65	278.53499999999997	283.78	279.76
1995-05-20	275.62	278.65	283.59	279.95
1995-05-21	275.67999999999995	278.585	283.81	279.98999999999995
1995-05-22	275.7	278.56499999999994	284.07	279.65999999999997
1995-05-23	275.73999999999995	278.96	284.89	279.96999999999997
1995-05-24	275.77	279.04999999999995	284.97999999999996	280.21
1995-05-25	275.75	279.14	285.09999999999997	280.46999999999997
1995-05-26	275.62	279.105	285.14	280.78999999999996
1995-05-27	276.10999999999996	279.28499999999997	285.54999999999995	280.67999999999995
1995-05-28	276.14	279.405	285.58	281.19
1995-05-29	276.15	279.52	285.60999999999996	281.28
1995-05-30	276.21	279.59499999999997	285.71	281.31
1995-05-31	276.47999999999996	280.01	285.76	281.46999999999997
1995-06-01	276.85999999999996	280.9	286.56	282.2
1995-06-02	277.14	281.31499999999994	286.96	282.87
1995-06-03	276.64	281.67499999999995	287.33	283.54999999999995
1995-06-04	276.65999999999997	281.9549999999999	287.59	284.27
1995-06-05	277.26	282.635	288.7	284.48999999999995
1995-06-06	277.34999999999997	283.405	290.09	285.7
1995-06-07	277.34	283.30499999999995	290.79999999999995	287.09999999999997
1995-06-08	277.38	282.895	290.46	286.63
1995-06-09	277.2	282.68499999999995	290.07	285.56
1995-06-10	277.34999999999997	282.64	289.78999999999996	285.44
1995-06-11	277.45	282.62	289.57	285.69
1995-06-12	277.4	282.55999999999995	289.27	285.88
1995-06-13	277.53999999999996	283.03	289.41999999999996	286.33
1995-06-14	277.60999999999996	283.48	289.81	286.72999999999996
1995-06-15	278.14	284.96	289.9	287.28999999999996
1995-06-16	278.69	285.655	291.45	287.94
1995-06-17	279.44	286.16499999999996	292.63	288.84
1995-06-18	280.38	286.94	292.71	289.15999999999997
1995-06-19	280.67999999999995	288.235	293.48999999999995	289.90999999999997
1995-06-20	280.75	289.685	294.53999999999996	290.58
1995-06-21	280.54999999999995	289.215	293.66999999999996	290.59
1995-06-22	280.95	289.18499999999995	292.96	291.06
1995-06-23	281.72999999999996	291.30499999999995	293.52	291.57
1995-06-24	282.03	291.905	293.73999999999995	291.82
1995-06-25	281.96999999999997	292.145	293.96999999999997	291.9
1995-06-26	281.65	291.625	294.08	291.71999999999997
1995-06-27	281.42999999999995	291.29999999999995	294.08	291.63
1995-06-28	281.26	291.005	294.06	291.5
1995-06-29	281.13	290.695	293.97999999999996	291.46999999999997
1995-06-30	280.85999999999996	290.35999999999996	293.88	291.60999999999996
1995-07-01	280.65999999999997	289.84000000000003	293.84	291.62
1995-07-02	280.51	289.40999999999997	293.79999999999995	291.41999999999996
1995-07-03	280.53	289.17999999999995	293.73999999999995	290.77
1995-07-04	280.47999999999996	289.29999999999995	293.88	291.21
1995-07-05	280.39	289.33	294.06	291.96999999999997
1995-07-06	280.2	289.235	294.27	292.29999999999995
1995-07-07	280.08	289.05499999999995	294.32	292.64
1995-07-08	280.09	289.065	294.09999999999997	292.46999999999997
1995-07-09	280.21	289.40999999999997	293.88	292.28999999999996
1995-07-10	280.42999999999995	289.465	293.75	292.40999999999997
1995-07-11	280.79999999999995	289.76	294.19	293.51
1995-07-12	281.28999999999996	290.93499999999995	295.12	293.53999999999996
1995-07-13	281.58	292.16499999999996	296.0	294.66999999999996
1995-07-14	281.92999999999995	292.88	296.40999999999997	295.12
1995-07-15	281.98999999999995	292.615	297.15	295.03999999999996
1995-07-16	282.75	292.485	296.98999999999995	294.84999999999997
1995-07-17	283.13	292.11	296.78999999999996	294.65999999999997
1995-07-18	283.27	291.78499999999997	296.09	294.5
1995-07-19	283.52	291.74	295.97999999999996	294.0
1995-07-20	283.82	291.96500000000003	296.42999999999995	294.09
1995-07-21	284.13	291.895	296.66999999999996	294.06
1995-07-22	284.91999999999996	292.92499999999995	296.44	294.09
1995-07-23	285.64	293.48	296.63	294.87
1995-07-24	286.26	293.97	296.76	295.12
1995-07-25	286.63	294.005	296.96999999999997	295.46
1995-07-26	287.14	294.275	297.38	295.94
1995-07-27	287.46	294.35	297.91999999999996	296.25
1995-07-28	287.28999999999996	294.40999999999997	297.78	296.12
1995-07-29	285.94	294.07499999999993	297.59	296.25
1995-07-30	286.82	294.53499999999997	297.81	295.78999999999996
1995-07-31	286.88	295.07	298.12	296.32
1995-08-01	286.87	295.01	298.53	296.72999999999996
1995-08-02	287.21999999999997	294.905	298.59	296.63
1995-08-03	287.98999999999995	294.905	298.52	296.41999999999996
1995-08-04	288.56	294.905	298.47999999999996	296.25
1995-08-05	288.85999999999996	294.875	298.34	296.06
1995-08-06	289.22999999999996	294.9	298.21	295.85999999999996
1995-08-07	289.56	295.15999999999997	298.21999999999997	295.72999999999996
1995-08-08	290.03999999999996	295.47499999999997	298.31	295.84999999999997
1995-08-09	290.15	295.58	298.4	296.03
1995-08-10	290.15999999999997	295.59	298.44	296.26
1995-08-11	290.10999999999996	295.895	298.38	296.41999999999996
1995-08-12	290.27	296.085	298.35999999999996	296.10999999999996
1995-08-13	290.78	296.265	298.5	296.39
1995-08-14	290.40999999999997	296.3299999999999	298.97999999999996	296.65999999999997
1995-08-15	290.06	296.38	299.32	297.40999999999997
1995-08-16	290.31	296.32	299.59999999999997	298.16999999999996
1995-08-17	290.63	296.22999999999996	299.45	298.02
1995-08-18	290.72999999999996	296.2049999999999	299.40999999999997	297.83
1995-08-19	290.47999999999996	296.39	299.34999999999997	297.09999999999997
1995-08-20	290.22999999999996	296.395	299.45	297.56
1995-08-21	289.78999999999996	296.135	299.17999999999995	297.59999999999997
1995-08-22	289.85999999999996	295.63	298.69	296.59
1995-08-23	290.01	295.47499999999997	298.71999999999997	296.52
1995-08-24	289.9	295.005	298.54999999999995	295.89
1995-08-25	289.78	294.66999999999996	298.39	295.40999999999997
1995-08-26	289.65999999999997	294.53999999999996	298.28	295.54999999999995
1995-08-27	289.52	294.47	298.15999999999997	295.21
1995-08-28	289.78	294.28999999999996	297.75	295.02
1995-08-29	289.84	294.405	297.63	295.03999999999996
1995-08-30	289.94	294.46999999999997	297.53999999999996	294.72999999999996
1995-08-31	289.51	294.135	297.76	294.46
1995-09-01	289.77	293.94999999999993	297.54999999999995	294.07
1995-09-02	289.87	293.64	297.14	293.72999999999996
1995-09-03	289.73999999999995	293.78499999999997	296.94	293.60999999999996
1995-09-04	289.72999999999996	293.96	296.67999999999995	294.03999999999996
1995-09-05	289.34	294.22999999999996	296.83	293.83
1995-09-06	288.57	293.88	297.12	293.71999999999997
1995-09-07	287.44	293.0799999999999	296.96	293.65999999999997
1995-09-08	286.78	292.37	296.26	293.09
1995-09-09	286.63	292.04499999999996	295.64	292.66999999999996
1995-09-10	286.53999999999996	292.115	295.21	292.15
1995-09-11	286.63	291.44999999999993	295.16999999999996	291.94
1995-09-12	286.95	291.57499999999993	294.40999999999997	291.48999999999995
1995-09-13	287.03	291.505	294.35999999999996	291.59999999999997
1995-09-14	286.78999999999996	291.45	294.40999999999997	291.67999999999995
1995-09-15	286.53999999999996	291.36	294.56	291.90999999999997
1995-09-16	286.38	291.015	294.17999999999995	291.46999999999997
1995-09-17	286.21	290.585	293.77	291.15999999999997
1995-09-18	286.46999999999997	290.34	293.54999999999995	291.01
1995-09-19	286.29999999999995	290.14	293.47999999999996	291.19
1995-09-20	285.94	289.84999999999997	293.32	291.0
1995-09-21	285.69	289.55499999999995	292.95	290.87
1995-09-22	285.44	289.255	292.45	290.33
1995-09-23	285.37	288.98499999999996	292.02	289.82
1995-09-24	285.21	288.755	291.65	289.54999999999995
1995-09-25	285.06	288.57499999999993	291.47999999999996	289.41999999999996
1995-09-26	285.01	288.41999999999996	291.32	289.46
1995-09-27	285.32	288.5	291.42999999999995	289.51
1995-09-28	285.12	288.575	291.09999999999997	289.37
1995-09-29	285.03	288.525	291.33	289.46999999999997
1995-09-30	284.89	288.485	291.48999999999995	289.7
1995-10-01	284.7	288.34	291.19	289.5
1995-10-02	284.59999999999997	288.29499999999996	291.28999999999996	289.58
1995-10-03	284.45	288.115	291.15999999999997	288.92999999999995
1995-10-04	284.28999999999996	287.955	290.85999999999996	288.76
1995-10-05	284.15	287.85499999999996	290.59	288.59999999999997
1995-10-06	284.01	287.65999999999997	290.31	288.42999999999995
1995-10-07	283.87	287.465	290.14	288.28999999999996
1995-10-08	283.69	287.29499999999996	290.10999999999996	288.15
1995-10-09	283.59999999999997	287.09	290.19	287.90999999999997
1995-10-10	283.64	287.015	289.76	287.77
1995-10-11	283.72999999999996	287.25	289.87	287.95
1995-10-12	283.82	287.55999999999995	290.17999999999995	288.26
1995-10-13	283.45	287.21500000000003	290.39	288.4
1995-10-14	283.09	286.74	290.03999999999996	288.10999999999996
1995-10-15	282.78999999999996	286.28999999999996	289.41999999999996	287.38
1995-10-16	282.60999999999996	285.90999999999997	288.84999999999997	286.56
1995-10-17	282.25	285.525	288.71	286.13
1995-10-18	282.04999999999995	285.34	288.58	285.96999999999997
1995-10-19	281.90999999999997	285.115	288.07	285.78999999999996
1995-10-20	281.75	284.90999999999997	287.84	285.67999999999995
1995-10-21	281.52	284.66999999999996	287.69	285.57
1995-10-22	281.27	284.41999999999996	287.47999999999996	285.44
1995-10-23	281.06	284.19499999999994	287.45	285.54999999999995
1995-10-24	280.85999999999996	283.97	287.17999999999995	285.09
1995-10-25	280.71	283.84	286.85999999999996	284.79999999999995
1995-10-26	280.65	283.72999999999996	286.94	284.67999999999995
1995-10-27	280.62	283.60999999999996	286.81	284.46
1995-10-28	280.59	283.46	286.51	284.21
1995-10-29	280.52	283.34	286.28	283.94
1995-10-30	280.4	283.215	286.04999999999995	283.71
1995-10-31	280.29999999999995	283.02	285.82	283.53
1995-11-01	280.2	282.83	285.58	283.34
1995-11-02	280.09999999999997	282.63	285.34	283.13
1995-11-03	279.9	282.405	285.09999999999997	282.89
1995-11-04	279.78999999999996	282.28	284.82	282.7
1995-11-05	279.72999999999996	282.195	284.53	282.53
1995-11-06	279.69	282.115	284.29999999999995	282.17999999999995
1995-11-07	279.65	281.995	284.25	282.01
1995-11-08	279.56	281.81499999999994	284.2	281.82
1995-11-09	279.46	281.635	284.03	281.65999999999997
1995-11-10	279.31	281.43999999999994	283.77	281.53
1995-11-11	279.15	281.19999999999993	283.47999999999996	281.42999999999995
1995-11-12	278.95	280.995	283.17999999999995	281.33
1995-11-13	278.81	280.78999999999996	282.88	281.22999999999996
1995-11-14	278.67999999999995	280.62	282.54999999999995	281.07
1995-11-15	278.58	280.45	282.21999999999997	280.94
1995-11-16	278.53999999999996	280.29499999999996	281.89	280.83
1995-11-17	278.47999999999996	280.135	281.57	280.71999999999997
1995-11-18	278.44	279.96	281.25	280.60999999999996
1995-11-19	278.40999999999997	279.75	280.97999999999996	280.5
1995-11-20	278.38	279.64	280.76	280.39
1995-11-21	278.34	279.5	280.52	280.27
1995-11-22	278.25	279.34999999999997	280.26	279.95
1995-11-23	278.14	279.17499999999995	279.96999999999997	279.82
1995-11-24	278.01	278.995	279.75	279.75
1995-11-25	277.84	278.84999999999997	279.59999999999997	279.7
1995-11-26	277.71	278.74	279.47999999999996	279.60999999999996
1995-11-27	277.59	278.65	279.37	279.52
1995-11-28	277.48999999999995	278.55999999999995	279.26	279.33
1995-11-29	277.39	278.47499999999997	279.0	279.15999999999997
1995-11-30	277.31	278.39	278.78999999999996	279.35999999999996
1995-12-01	277.22999999999996	278.325	278.67999999999995	279.34999999999997
1995-12-02	277.19	278.245	278.69	279.29999999999995
1995-12-03	277.12	278.09999999999997	278.77	279.29999999999995
1995-12-04	277.03	277.955	278.71999999999997	279.14
1995-12-05	276.92999999999995	277.825	278.52	278.84999999999997
1995-12-06	276.79999999999995	277.64	278.23999999999995	278.63
1995-12-07	276.65	277.47499999999997	277.91999999999996	278.40999999999997
1995-12-08	276.51	277.31999999999994	277.53	278.22999999999996
1995-12-09	276.35999999999996	277.06999999999994	276.90999999999997	278.07
1995-12-10	276.21	276.87	276.48999999999995	277.85999999999996
1995-12-11	276.07	276.71	276.15	277.58
1995-12-12	275.89	276.515	275.85999999999996	277.38
1995-12-13	275.75	276.395	275.59	277.23999999999995
1995-12-14	275.60999999999996	276.245	275.34	277.16999999999996
1995-12-15	275.47999999999996	276.105	275.15999999999997	277.07
1995-12-16	275.37	275.97499999999997	274.88	276.96999999999997
1995-12-17	275.27	275.885	274.71999999999997	276.84999999999997
1995-12-18	275.2	275.78999999999996	274.65	276.73999999999995
1995-12-19	275.12	275.695	274.59	276.60999999999996
1995-12-20	275.06	275.65	274.54999999999995	276.5
1995-12-21	275.01	275.60499999999996	274.51	276.39
1995-12-22	275.23999999999995	275.575	274.47999999999996	276.29999999999995
1995-12-23	275.32	275.53999999999996	274.45	276.17999999999995
1995-12-24	275.32	275.5	274.40999999999997	276.08
1995-12-25	275.27	275.41499999999996	274.38	275.9
1995-12-26	275.22999999999996	275.34	274.34999999999997	275.78999999999996
1995-12-27	275.22999999999996	275.28499999999997	274.25	275.82
1995-12-28	275.26	275.27	274.17999999999995	275.83
1995-12-29	275.23999999999995	275.255	274.14	275.82
1995-12-30	275.15999999999997	275.21999999999997	274.12	275.78999999999996
1995-12-31	275.08	275.16499999999996	274.09999999999997	275.72999999999996
1996-01-01	274.91999999999996	275.08	274.09	275.65999999999997
1996-01-01	274.91999999999996	275.62	274.09	275.65999999999997
1996-01-01	274.91999999999996	274.53999999999996	274.09	275.65999999999997
1996-01-02	274.81	274.865	274.03999999999996	275.59
1996-01-03	274.71999999999997	274.745	274.01	275.52
1996-01-04	274.66999999999996	274.65999999999997	273.64	275.39
1996-01-05	274.64	274.615	273.52	275.28
1996-01-06	274.53	274.40999999999997	273.37	274.87
1996-01-07	274.52	274.405	273.37	274.78999999999996
1996-01-08	274.45	274.365	273.37	274.66999999999996
1996-01-09	274.40999999999997	274.335	273.37	274.65
1996-01-10	274.38	274.31	273.37	274.64
1996-01-11	274.37	274.28499999999997	273.37	274.59999999999997
1996-01-12	274.34999999999997	274.245	273.35999999999996	274.53999999999996
1996-01-13	274.33	274.215	273.34999999999997	274.46
1996-01-14	274.29999999999995	274.18499999999995	273.34999999999997	274.33
1996-01-15	274.28	274.255	273.34999999999997	274.33
1996-01-16	274.27	274.27	273.34999999999997	274.53999999999996
1996-01-17	274.26	274.28	273.34999999999997	274.66999999999996
1996-01-18	274.23999999999995	274.27	273.34999999999997	274.95
1996-01-19	274.22999999999996	274.23	273.34999999999997	275.09999999999997
1996-01-20	274.16999999999996	274.15	273.34999999999997	275.10999999999996
1996-01-21	274.10999999999996	274.12	273.34999999999997	275.08
1996-01-22	274.07	274.1	273.34999999999997	275.06
1996-01-23	274.03	274.1	273.34999999999997	275.03999999999996
1996-01-24	274.0	274.10499999999996	273.34999999999997	275.01
1996-01-25	273.96999999999997	274.10999999999996	273.34999999999997	275.01
1996-01-26	273.94	274.09499999999997	273.34999999999997	275.01
1996-01-27	273.92999999999995	274.09	273.34999999999997	275.07
1996-01-28	273.91999999999996	274.05999999999995	273.34999999999997	275.15
1996-01-29	273.9	274.02	273.34999999999997	275.22999999999996
1996-01-30	273.89	273.97999999999996	273.34999999999997	275.21999999999997
1996-01-31	273.85999999999996	273.93999999999994	273.34999999999997	275.22999999999996
1996-02-01	273.84	273.875	273.34999999999997	275.16999999999996
1996-02-02	273.82	273.84	273.34999999999997	275.12
1996-02-03	273.46	273.54999999999995	273.34999999999997	274.72999999999996
1996-02-04	273.40999999999997	273.505	273.34999999999997	274.53
1996-02-05	273.40999999999997	273.495	273.34999999999997	274.40999999999997
1996-02-06	273.39	273.395	273.34999999999997	274.28999999999996
1996-02-07	273.39	273.39	273.34999999999997	274.2
1996-02-08	273.37	273.39	273.34999999999997	274.15
1996-02-09	273.37	273.39	273.34999999999997	274.09999999999997
1996-02-10	273.34999999999997	273.34999999999997	273.34999999999997	274.09
1996-02-11	273.34999999999997	273.34999999999997	273.34999999999997	274.08
1996-02-12	273.34999999999997	273.34999999999997	273.34999999999997	274.07
1996-02-13	273.34999999999997	273.34999999999997	273.34999999999997	274.07
1996-02-14	273.34999999999997	273.485	273.34999999999997	274.07
1996-02-15	273.35999999999996	273.47999999999996	273.34999999999997	273.84
1996-02-16	273.34999999999997	273.47999999999996	273.34999999999997	273.72999999999996
1996-02-17	273.34999999999997	273.47499999999997	273.34999999999997	273.71
1996-02-18	273.34999999999997	273.49	273.34999999999997	273.67999999999995
1996-02-19	273.34999999999997	273.49	273.34999999999997	273.65999999999997
1996-02-20	273.34999999999997	273.51	273.34999999999997	273.7
1996-02-21	273.34999999999997	273.5	273.34999999999997	273.72999999999996
1996-02-22	273.34999999999997	273.495	273.34999999999997	273.78
1996-02-23	273.37	273.485	273.34999999999997	274.07
1996-02-24	273.37	273.46999999999997	273.34999999999997	274.37
1996-02-25	273.35999999999996	273.47999999999996	273.34999999999997	274.33
1996-02-26	273.35999999999996	273.49	273.34999999999997	274.26
1996-02-27	273.34999999999997	273.485	273.34999999999997	274.2
1996-02-28	273.34999999999997	273.485	273.34999999999997	274.15999999999997
1996-02-29	273.34999999999997	273.485	273.34999999999997	274.07
1996-03-01	273.34999999999997	273.47499999999997	273.34999999999997	274.02
1996-03-02	273.34999999999997	273.46999999999997	273.34999999999997	274.02
1996-03-03	273.34999999999997	273.46	273.34999999999997	273.98999999999995
1996-03-04	273.34999999999997	273.455	273.34999999999997	273.95
1996-03-05	273.34999999999997	273.44999999999993	273.34999999999997	273.90999999999997
1996-03-06	273.34999999999997	273.455	273.34999999999997	273.89
1996-03-07	273.34999999999997	273.43499999999995	273.34999999999997	273.84
1996-03-08	273.34999999999997	273.42999999999995	273.34999999999997	273.79999999999995
1996-03-09	273.34999999999997	273.40999999999997	273.34999999999997	273.69
1996-03-10	273.34999999999997	273.405	273.34999999999997	273.66999999999996
1996-03-11	273.34999999999997	273.40999999999997	273.34999999999997	273.78999999999996
1996-03-12	273.34999999999997	273.39	273.34999999999997	273.82
1996-03-13	273.34999999999997	273.38	273.34999999999997	273.83
1996-03-14	273.34999999999997	273.38	273.34999999999997	273.78999999999996
1996-03-15	273.34999999999997	273.395	273.34999999999997	273.78
1996-03-16	273.34999999999997	273.405	273.34999999999997	273.77
1996-03-17	273.34999999999997	273.39	273.34999999999997	273.71999999999997
1996-03-18	273.34999999999997	273.405	273.34999999999997	273.7
1996-03-19	273.34999999999997	273.40999999999997	273.34999999999997	273.65999999999997
1996-03-20	273.34999999999997	273.44999999999993	273.34999999999997	273.67999999999995
1996-03-21	273.34999999999997	273.455	273.34999999999997	273.71
1996-03-22	273.34999999999997	273.485	273.34999999999997	273.81
1996-03-23	273.34999999999997	273.515	273.34999999999997	273.83
1996-03-24	273.34999999999997	273.5	273.34999999999997	273.89
1996-03-25	273.37	273.51	273.34999999999997	273.96999999999997
1996-03-26	273.34999999999997	273.515	273.34999999999997	274.02
1996-03-27	273.34999999999997	273.53	273.34999999999997	274.12
1996-03-28	273.34999999999997	273.54999999999995	273.34999999999997	273.84999999999997
1996-03-29	273.34999999999997	273.585	273.34999999999997	273.94
1996-03-30	273.34999999999997	273.59999999999997	273.34999999999997	274.08
1996-03-31	273.34999999999997	273.55999999999995	273.34999999999997	274.08
1996-04-01	273.34999999999997	273.525	273.34999999999997	273.91999999999996
1996-04-02	273.34999999999997	273.525	273.34999999999997	274.01
1996-04-03	273.34999999999997	273.53999999999996	273.34999999999997	274.03999999999996
